"Date/Time","Interface - In Utilization (%)","Interface - Out Utilization (%)","Interface Discards - In (%)","Interface Discards - Out (%)","Interface Discards - In (pkt)","Interface Discards - Out (pkt)","Interface Errors - In (%)","Interface Errors - Out (%)","Interface Errors - In (pkt)","Interface Errors - Out (pkt)","Interface - In (bps)","Interface - Out (bps)","Interface - In (MB)","Interface - Out (MB)","Interface - In (pkt)","Interface - Out (pkt)","Interface - In (pkt/sec)","Interface - Out (pkt/sec)",
"01/01/2016 00:00","          0.31","          1.42","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1948542","       8846138","          217.993","          989.662","       447546","      1260337","          500.051","         1408.198",
"01/01/2016 00:15","         11.45","          0.98","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      71240219","       6091110","         8067.955","          689.818","      2326331","      1575250","         2567.694","         1738.687",
"01/01/2016 00:30","         17.70","          0.92","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     110114677","       5707544","        12291.551","          637.105","      3351207","      1877978","         3752.751","         2102.999",
"01/01/2016 00:45","         13.79","          0.82","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      85748863","       5076730","         9732.495","          576.209","      2741413","      2076294","         3019.177","         2286.667",
"01/01/2016 01:00","          0.31","          0.81","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1936210","       5029255","          218.550","          567.677","       447032","       821327","          495.052","          909.554",
"01/01/2016 01:15","         45.99","          1.25","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     286062134","       7797980","        32468.052","          885.071","      8269647","      4805703","         9107.541","         5292.625",
"01/01/2016 01:30","         15.30","          0.99","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      95155190","       6163345","        10526.543","          681.820","      2952876","      2543740","         3336.583","         2874.282",
"01/01/2016 01:45","         52.27","          0.99","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     325097015","       6129907","        36735.963","          692.679","      9237697","      2392699","        10218.691","         2646.791",
"01/01/2016 02:00","          0.27","          0.91","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1705976","       5642353","          190.643","          630.533","       392239","       918355","          438.746","         1027.243",
"01/01/2016 02:15","          3.01","          0.90","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      18734404","       5575252","         2124.013","          632.094","       892436","      1099684","          983.943","         1212.441",
"01/01/2016 02:30","          6.26","          1.19","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      38959595","       7427562","         4412.174","          841.171","      1412594","      1438657","         1559.155","         1587.922",
"01/01/2016 02:45","         18.01","          1.33","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     112041237","       8250275","        12478.592","          918.874","      3346664","      1933922","         3756.076","         2170.507",
"01/01/2016 03:00","          0.28","          0.87","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1712991","       5400757","          193.996","          611.636","       389555","      1198333","          429.972","         1322.663",
"01/01/2016 03:15","          2.18","          0.91","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      13584331","       5647272","         1521.445","          632.494","       709261","      1271936","          791.586","         1419.571",
