"Date/Time","Interface - In Utilization (%)","Interface - Out Utilization (%)","Interface Discards - In (%)","Interface Discards - Out (%)","Interface Discards - In (pkt)","Interface Discards - Out (pkt)","Interface Errors - In (%)","Interface Errors - Out (%)","Interface Errors - In (pkt)","Interface Errors - Out (pkt)","Interface - In (bps)","Interface - Out (bps)","Interface - In (MB)","Interface - Out (MB)","Interface - In (pkt)","Interface - Out (pkt)","Interface - In (pkt/sec)","Interface - Out (pkt/sec)",
"01/01/2016 00:00","         15.07","          1.10","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      93750549","       6816171","        10441.468","          759.151","      8048765","      4445900","         9033.406","         4989.787",
"01/01/2016 00:15","         13.96","          0.94","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      86817322","       5836320","         9788.654","          658.045","      5658419","      3194220","         6273.192","         3541.264",
"01/01/2016 00:30","         58.44","          1.29","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     363490387","       8007231","        40938.103","          901.814","     13554091","      6060785","        15043.387","         6726.731",
"01/01/2016 00:45","         27.07","          0.96","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     168374039","       5954152","        18942.079","          669.842","      8126788","      3601431","         9029.765","         4001.590",
"01/01/2016 01:00","         16.39","          1.15","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     101944748","       7144543","        11557.986","          810.013","      8895669","      4931628","         9807.794","         5437.296",
"01/01/2016 01:15","         49.93","          1.43","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     310591705","       8913204","        35019.215","         1004.964","     15834671","      6376624","        17555.068","         7069.428",
"01/01/2016 01:30","         45.29","          1.47","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     281680573","       9159776","        31231.332","         1015.590","     15895820","      7679603","        17920.879","         8657.951",
"01/01/2016 01:45","         53.18","          1.98","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     330760620","      12287033","        37045.191","         1376.148","     20981898","     12814783","        23417.297","        14302.213",
"01/01/2016 02:00","         29.11","          1.52","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     181087021","       9455917","        20417.563","         1066.155","     15363682","      8030726","        17032.906","         8903.244",
"01/01/2016 02:15","         31.13","          1.47","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     193652328","       9170427","        21955.334","         1039.697","     15597504","      7991536","        17196.807","         8810.955",
