"Date/Time","Interface - In Utilization (%)","Interface - Out Utilization (%)","Interface Discards - In (%)","Interface Discards - Out (%)","Interface Discards - In (pkt)","Interface Discards - Out (pkt)","Interface Errors - In (%)","Interface Errors - Out (%)","Interface Errors - In (pkt)","Interface Errors - Out (pkt)","Interface - In (bps)","Interface - Out (bps)","Interface - In (MB)","Interface - Out (MB)","Interface - In (pkt)","Interface - Out (pkt)","Interface - In (pkt/sec)","Interface - Out (pkt/sec)",
"01/15/2016 23:45","          3.42","          0.31","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      21258558","       1911713","         2375.644","          213.634","      1320536","       950478","         1477.110","         1063.174",
"01/16/2016 00:00","          0.48","          0.22","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2966283","       1362108","          337.415","          154.940","       735785","       500591","          808.555","          550.100",
"01/16/2016 00:15","          7.36","          0.43","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      45786690","       2660096","         5156.726","          299.593","      2017133","       894462","         2238.771","          992.744",
"01/16/2016 00:30","         22.02","          0.46","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     136949310","       2834528","        15441.034","          319.593","      4386119","      2503731","         4862.660","         2775.755",
"01/16/2016 00:45","         12.05","          0.39","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      74955734","       2434275","         8348.195","          271.117","      2695050","      1789309","         3024.748","         2008.203",
"01/16/2016 01:00","          0.46","          0.28","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2881732","       1728496","          326.356","          195.752","       712379","       516928","          786.290","          570.561",
"01/16/2016 01:15","         35.25","          0.83","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     219263016","       5190544","        24502.641","          580.043","      6636070","      4106522","         7422.897","         4593.425",
"01/16/2016 01:30","         11.32","          0.45","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      70397278","       2781812","         7946.093","          313.997","      2630774","      2544376","         2913.371","         2817.692",
"01/16/2016 01:45","         24.82","          0.54","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     154384857","       3332275","        17310.403","          373.631","      4970390","      3089287","         5541.126","         3444.021",
"01/16/2016 02:00","          0.52","          0.23","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       3247977","       1402308","          366.209","          158.110","       803160","       507127","          890.421","          562.225",
"01/16/2016 02:15","          7.20","          0.34","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      44785324","       2111195","         5071.938","          239.093","      1956852","      1064106","         2159.881","         1174.510",
"01/16/2016 02:30","          2.33","          0.31","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      14474583","       1901802","         1615.725","          212.289","      1134876","      1215001","         1270.858","         1360.583",
"01/16/2016 02:45","         15.27","          0.33","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      95004150","       2025124","        10711.718","          228.333","      3402927","      1468804","         3772.646","         1628.386",
"01/16/2016 03:00","          0.54","          0.23","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       3333138","       1400159","          374.145","          157.168","       838899","       512252","          934.186","          570.437",
"01/16/2016 03:15","          6.05","          0.28","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      37621853","       1717507","         4227.756","          193.005","      1812083","       782988","         2015.665","          870.954",
"01/16/2016 03:30","          6.58","          0.32","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      40950607","       2005103","         4637.657","          227.078","      1878293","       874651","         2073.171","          965.398",
"01/16/2016 03:45","         14.62","          0.35","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      90953148","       2163563","        10220.859","          243.130","      3165453","      1464364","         3521.082","         1628.881",
"01/16/2016 04:00","          2.60","          3.32","         0.00","         0.10","            0","         1397","         0.00","         0.00","            0","            0","      16192760","      20639448","         1811.565","         2309.038","      1802588","      1455751","         2014.065","         1626.537",
"01/16/2016 04:15","          3.28","          0.27","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      20428968","       1697965","         2313.581","          192.295","      1204351","       730813","         1329.306","          806.637",
"01/16/2016 04:30","         12.13","          0.30","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      75418427","       1861817","         8522.282","          210.385","      2812760","       687276","         3111.460","          760.261",
"01/16/2016 04:45","          9.99","          0.38","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      62144817","       2373780","         6960.220","          265.863","      2522890","      1591609","         2815.725","         1776.349",
"01/16/2016 05:00","          0.64","          0.23","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       3988559","       1422966","          490.094","          174.847","       881889","       571239","          897.140","          581.118",
"01/16/2016 05:15","         68.63","          0.81","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     426895844","       5014428","        48132.506","          565.377","     12470091","      5494479","        13824.935","         6091.440",
"01/16/2016 05:30","         64.92","          0.48","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     403804504","       2988278","        45680.382","          338.049","     11839558","      2491867","        13082.385","         2753.444",
"01/16/2016 05:45","          6.23","          0.29","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      38734825","       1778893","         4347.984","          199.681","      1734707","       943148","         1931.745","         1050.276",
"01/16/2016 06:00","          0.63","          0.23","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       3934354","       1435631","          400.812","          146.255","       677252","       465791","          830.984","          571.523",
"01/16/2016 06:15","          3.41","          0.31","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      21229832","       1913707","         2385.702","          215.053","      1277143","       789224","         1420.626","          877.891",
"01/16/2016 06:30","          6.99","          0.40","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      43452278","       2498226","         4893.813","          281.363","      1827479","       914739","         2028.279","         1015.249",
"01/16/2016 06:45","         12.98","          0.42","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      80732536","       2583372","         9052.135","          289.661","      2868394","      1142870","         3197.764","         1274.103",
"01/16/2016 07:00","          0.44","          0.22","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2757648","       1345249","          339.880","          165.802","       715044","       523225","          725.197","          530.654",
"01/16/2016 07:15","         36.10","          0.55","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     224529053","       3435289","        25512.114","          390.335","      6865175","      2407781","         7552.448","         2648.824",
"01/16/2016 07:30","          7.72","          0.36","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      48009445","       2217007","         5335.050","          246.365","      1861901","      1467064","         2094.377","         1650.241",
"01/16/2016 07:45","         30.08","          0.55","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     187116028","       3400650","        21167.501","          384.698","      5763286","      2165015","         6368.272","         2392.282",
"01/16/2016 08:00","          0.51","          0.21","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       3142794","       1290764","          353.957","          145.372","       689095","       484267","          764.811","          537.477",
"01/16/2016 08:15","          3.51","          0.29","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      21810696","       1780233","         2235.596","          182.474","      1096140","       696205","         1336.756","          849.031",
"01/16/2016 08:30","          3.69","          0.30","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      22956730","       1889568","         2548.197","          209.742","      1249107","       720160","         1406.652","          810.991",
"01/16/2016 08:45","         15.99","          0.28","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      99472534","       1712429","        11227.962","          193.290","      3305030","      1030959","         3660.055","         1141.704",
"01/16/2016 09:00","          0.45","          0.21","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2826369","       1309178","          354.709","          164.302","       754256","       536204","          751.251","          534.068",
"01/16/2016 09:15","          4.71","          0.28","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      29310852","       1759107","         3224.194","          193.502","      1437437","       821427","         1633.451","          933.440",
"01/16/2016 09:30","         10.79","          0.23","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      67086571","       1440817","         7597.554","          163.173","      2461771","       586051","         2717.187","          646.855",
"01/16/2016 09:45","         16.54","          0.29","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     102852470","       1821418","        11558.047","          204.682","      3432006","      1166175","         3817.582","         1297.191",
"01/16/2016 10:00","          0.52","          0.22","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       3205276","       1382504","          328.140","          141.534","       630160","       451086","          769.426","          550.777",
"01/16/2016 10:15","          3.18","          0.24","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      19775972","       1521421","         2197.605","          169.068","      1111978","       607247","         1250.819","          683.068",
"01/16/2016 10:30","          3.24","          0.39","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      20141344","       2450182","         2263.384","          275.339","      1197040","      1041211","         1331.524","         1158.188",
"01/16/2016 10:45","         13.07","          0.40","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      81297134","       2474440","         9206.901","          280.230","      2906916","      2033494","         3208.517","         2244.475",
"01/16/2016 11:00","          0.69","          0.37","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       4266066","       2301680","          478.333","          258.076","       847284","       567330","          944.575","          632.475",
"01/16/2016 11:15","         44.62","          0.64","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     277535919","       3972221","        34171.609","          489.080","      9005572","      4317500","         9142.713","         4383.249",
"01/16/2016 11:30","         41.96","          0.76","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     261007080","       4755545","        29526.426","          537.971","      7867282","      4088041","         8693.129","         4517.172",
"01/16/2016 11:45","         11.39","          0.28","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      70857162","       1769581","         7909.431","          197.529","      2642236","       821689","         2958.831","          920.144",
"01/16/2016 12:00","          0.55","          0.27","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       3438185","       1703280","          388.945","          192.684","       734637","       533711","          811.754","          589.736",
"01/16/2016 12:15","          4.17","          0.33","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      25945015","       2038907","         2633.419","          206.949","      1236195","       674204","         1522.408","          830.300",
"01/16/2016 12:30","          8.05","          0.25","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      50095535","       1548972","         5654.533","          174.840","      1976527","       657442","         2188.845","          728.064",
"01/16/2016 12:45","         17.23","          0.29","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     107144768","       1787483","        11960.034","          199.528","      3541190","      1028333","         3965.498","         1151.549",
"01/16/2016 13:00","          0.47","          0.24","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2930986","       1462401","          332.301","          165.800","       681806","       527527","          751.716","          581.617",
"01/16/2016 13:15","         43.05","          0.51","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     267748993","       3173277","        29720.138","          352.234","      7822644","      1714691","         8809.284","         1930.958",
"01/16/2016 13:30","         14.67","          0.30","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      91221703","       1874651","        10319.454","          212.070","      3157592","       738523","         3489.052","          816.047",
"01/16/2016 13:45","         39.16","          0.37","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     243545380","       2305356","        27581.514","          261.082","      7298090","      1668440","         8055.287","         1841.545",
"01/16/2016 14:00","          0.51","          0.23","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       3169786","       1441467","          355.808","          161.805","       702004","       519595","          781.742","          578.614",
"01/16/2016 14:15","          2.56","          0.32","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      15930620","       2018096","         1957.475","          247.974","      1239817","       754822","         1261.258","          767.876",
"01/16/2016 14:30","          9.54","          0.40","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      59314461","       2507259","         6672.877","          282.067","      2368267","      1193754","         2631.408","         1326.393",
"01/16/2016 14:45","         16.46","          0.33","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     102370384","       2061063","        11465.483","          230.839","      3397185","      1295317","         3791.501","         1445.666",
"01/16/2016 15:00","          0.53","          0.24","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       3294133","       1505351","          371.825","          169.916","       717347","       573072","          794.404","          634.631",
"01/16/2016 15:15","          4.36","          0.29","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      27110022","       1819572","         2788.943","          187.188","      1240121","       728009","         1506.830","          884.580",
"01/16/2016 15:30","         22.13","          0.35","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     137675797","       2179327","        15299.224","          242.178","      4371898","      1270105","         4917.771","         1428.690",
"01/16/2016 15:45","         13.45","          0.35","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      83665955","       2150494","         9381.045","          241.124","      2956821","      1337649","         3296.344","         1491.247",
"01/16/2016 16:00","          0.51","          0.26","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       3183912","       1592909","          362.170","          181.193","       716653","       615436","          787.531","          676.303",
"01/16/2016 16:15","          2.50","          0.42","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      15542187","       2634008","         1760.153","          298.301","      1162358","       830527","         1282.956","          916.696",
"01/16/2016 16:30","         12.00","          0.36","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      74620110","       2238647","         8329.469","          249.889","      2682587","      1200418","         3004.017","         1344.253",
"01/16/2016 16:45","         13.27","          0.44","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      82510170","       2723604","         9344.276","          308.448","      2979634","      2010579","         3288.779","         2219.182",
"01/16/2016 17:00","          0.53","          0.26","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       3319210","       1646286","          370.922","          183.972","       818715","       633324","          915.789","          708.416",
"01/16/2016 17:15","         48.23","          0.67","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     300002594","       4175639","        37200.323","          517.779","      9791207","      3878234","         9870.168","         3909.510",
"01/16/2016 17:30","         32.57","          0.59","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     202561981","       3683016","        22585.661","          410.656","      6119172","      3248682","         6860.058","         3642.020",
"01/16/2016 17:45","          4.98","          0.29","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      30967699","       1814255","         3499.350","          205.011","      1567170","       848568","         1733.595","          938.681",
"01/16/2016 18:00","          0.49","          0.26","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       3030677","       1625684","          339.815","          182.280","       673033","       594444","          750.315","          662.702",
"01/16/2016 18:15","          5.68","          0.32","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      35350365","       1986203","         3632.250","          204.082","      1430153","       731953","         1739.845","          890.454",
"01/16/2016 18:30","          8.53","          0.37","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      53057446","       2307667","         5915.905","          257.305","      2045442","      1469368","         2293.096","         1647.274",
"01/16/2016 18:45","         15.85","          0.37","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      98584221","       2284926","        11004.463","          255.055","      3320422","      1395693","         3718.278","         1562.926",
"01/16/2016 19:00","          0.59","          0.24","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       3665148","       1469820","          418.285","          167.743","       697926","       548330","          764.432","          600.581",
"01/16/2016 19:15","         27.44","          0.39","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     170694077","       2401069","        20910.025","          294.131","      5733652","      1088591","         5850.666","         1110.807",
"01/16/2016 19:30","         10.05","          0.42","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      62480484","       2586564","         7036.865","          291.312","      2327882","      1988084","         2583.665","         2206.531",
"01/16/2016 19:45","         14.11","          0.51","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      87755486","       3163269","         9828.614","          354.286","      2976316","      3070098","         3321.781","         3426.449",
"01/16/2016 20:00","          0.54","          0.25","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       3387976","       1551627","          384.535","          176.110","       686377","       569914","          755.922","          627.659",
"01/16/2016 20:15","          6.61","          0.28","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      41116261","       1720869","         4610.161","          192.952","      1687235","       787820","         1880.975","          878.283",
"01/16/2016 20:30","          4.86","          0.29","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      30228168","       1806677","         3400.669","          203.251","      1456836","       835321","         1618.707","          928.134",
"01/16/2016 20:45","         11.29","          0.35","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      70235497","       2164349","         7901.493","          243.489","      2559378","      1567872","         2843.753","         1742.080",
"01/16/2016 21:00","          0.47","          0.23","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2902525","       1425200","          326.534","          160.335","       664847","       522326","          738.719","          580.362",
"01/16/2016 21:15","          6.88","          0.43","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      42763752","       2677013","         4816.267","          301.499","      1848312","       974331","         2051.401","         1081.388",
"01/16/2016 21:30","          2.07","          0.37","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      12869715","       2324598","         1441.408","          260.355","       977389","      1641473","         1090.836","         1832.001",
"01/16/2016 21:45","          6.09","          0.59","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      37871723","       3680905","         4279.505","          415.942","      1826841","      1822298","         2020.842","         2015.816",
