"Date/Time","Interface - In Utilization (%)","Interface - Out Utilization (%)","Interface Discards - In (%)","Interface Discards - Out (%)","Interface Discards - In (pkt)","Interface Discards - Out (pkt)","Interface Errors - In (%)","Interface Errors - Out (%)","Interface Errors - In (pkt)","Interface Errors - Out (pkt)","Interface - In (bps)","Interface - Out (bps)","Interface - In (MB)","Interface - Out (MB)","Interface - In (pkt)","Interface - Out (pkt)","Interface - In (pkt/sec)","Interface - Out (pkt/sec)",
"01/22/2016 14:30","          1.17","          0.33","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       7261246","       2021623","          816.890","          227.433","      1016961","       705780","         1129.957","          784.200",
"01/22/2016 14:45","         16.07","          0.55","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      99955353","       3430035","        11182.505","          383.735","      3570121","      2245395","         3988.962","         2508.821",
"01/22/2016 15:00","          0.49","          0.38","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       3022709","       2385369","          339.677","          268.056","       824662","       713894","          917.310","          794.098",
"01/22/2016 15:15","          3.58","          0.51","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      22260599","       3191008","         2543.273","          364.573","      1440507","       982915","         1576.047","         1075.399",
"01/22/2016 15:30","         21.68","          0.48","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     134843307","       2995927","        15018.172","          333.671","      4482771","      1799730","         5031.168","         2019.899",
"01/22/2016 15:45","         23.49","          0.51","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     146093582","       3176111","        16325.958","          354.930","      4782004","      1686376","         5348.998","         1886.327",
"01/22/2016 16:00","          0.54","          0.35","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       3344539","       2158053","          380.859","          245.748","       873838","       724939","          959.207","          795.762",
"01/22/2016 16:15","          2.58","          0.39","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      16063602","       2404541","         1809.163","          270.811","      1213930","       855068","         1347.314","          949.021",
"01/22/2016 16:30","          1.46","          0.34","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       9086249","       2139925","         1016.524","          239.404","       978193","      1002266","         1092.953","         1119.850",
"01/22/2016 16:45","         12.35","          0.44","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      76797440","       2719029","         8678.110","          307.250","      2885213","      1506097","         3191.607","         1666.036",
"01/22/2016 17:00","          1.33","          0.36","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       8248785","       2246039","          943.455","          256.891","      1022276","       768210","         1117.242","          839.574",
"01/22/2016 17:15","         64.41","          0.98","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     400611542","       6114213","        44517.958","          679.442","     11552921","      5359153","        12995.412","         6028.293",
"01/22/2016 17:30","         29.27","          0.65","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     182076553","       4036442","        18389.731","          407.681","      5239051","      2515808","         6483.974","         3113.624",
"01/22/2016 17:45","          5.73","          0.34","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      35635258","       2118375","         3991.149","          237.258","      1752138","       979651","         1955.511","         1093.360",
"01/22/2016 18:00","          0.44","          0.32","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2729990","       2013044","          309.171","          227.977","       809119","       619674","          893.067","          683.967",
"01/22/2016 18:15","          3.95","          0.36","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      24595028","       2261871","         3006.742","          276.514","      1516295","       859206","         1550.404","          878.534",
"01/22/2016 18:30","         14.00","          0.37","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      87098892","       2279120","         9896.611","          258.965","      3164404","       887637","         3481.193","          976.498",
"01/22/2016 18:45","         11.96","          0.40","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      74406395","       2476013","         8342.817","          277.623","      2723435","      1368297","         3036.159","         1525.415",
"01/22/2016 19:00","          0.53","          0.36","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       3293404","       2253483","          370.920","          253.798","       859464","       640917","          953.900","          711.340",
"01/22/2016 19:15","         47.24","          0.53","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     293803528","       3302145","        32905.996","          369.840","      8593067","      2037266","         9590.477","         2273.734",
"01/22/2016 19:30","          3.10","          0.37","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      19257633","       2280491","         1973.907","          233.750","      1065436","      1212729","         1299.312","         1478.938",
"01/22/2016 19:45","         28.88","          0.48","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     179609436","       3010271","        20004.002","          335.269","      5416072","      2570720","         6078.644","         2885.208",
"01/22/2016 20:00","          0.36","          0.25","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2253615","       1545628","          253.250","          173.690","       672021","       500317","          747.521","          556.526",
"01/22/2016 20:15","          5.12","          0.34","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      31818455","       2111538","         3611.395","          239.660","      1561197","       735040","         1719.380","          809.515",
"01/22/2016 20:30","          6.97","          0.28","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      43372486","       1729263","         4836.033","          192.813","      1816678","       650315","         2036.635","          729.053",
"01/22/2016 20:45","          7.75","          0.30","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      48229851","       1835364","         5419.829","          206.249","      2016868","       950887","         2243.457","         1057.716",
"01/22/2016 21:00","          0.33","          0.26","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2034991","       1620474","          229.445","          182.708","       668313","       518862","          740.924","          575.235",
"01/22/2016 21:15","          3.70","          0.45","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      22986063","       2815008","         2534.213","          310.355","      1361704","       743414","         1543.882","          842.873",
"01/22/2016 21:30","         18.30","          0.28","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     113821892","       1755288","        14341.558","          221.166","      4295268","       678824","         4261.179","          673.437",
"01/22/2016 21:45","         12.95","          0.44","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      80518593","       2735002","         8273.285","          281.021","      2758776","      1004402","         3356.175","         1221.900",
"01/22/2016 22:00","          0.35","          0.30","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2191076","       1846430","          243.757","          205.415","       715043","       476125","          803.419","          534.972",
"01/22/2016 22:15","          4.34","          0.35","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      26978487","       2198859","         3031.707","          247.097","      1367782","       769201","         1521.448","          855.618",
"01/22/2016 22:30","          8.41","          0.41","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      52298771","       2526689","         6432.749","          310.783","      2348537","      1161601","         2386.725","         1180.489",
"01/22/2016 22:45","         12.93","          0.29","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      80442238","       1800058","         9120.139","          204.082","      2854371","       777131","         3147.046","          856.815",
"01/22/2016 23:00","          0.56","          0.34","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       3460345","       2109629","          390.586","          238.124","       817387","       557689","          905.190","          617.596",
"01/22/2016 23:15","         51.11","          0.77","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     317878815","       4802143","        35522.957","          536.639","      9235250","      3869311","        10330.257","         4328.088",
"01/22/2016 23:30","         44.55","          0.61","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     277109009","       3776330","        30793.738","          419.645","      8025208","      3495102","         9027.230","         3931.498",
"01/22/2016 23:45","          5.48","          0.28","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      34096790","       1747958","         3869.986","          198.393","      1629818","       789745","         1794.954","          869.763",
"01/23/2016 00:00","          0.27","          0.26","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1685758","       1602517","          190.701","          181.285","       715781","       475532","          790.918","          525.450",
"01/23/2016 00:15","          8.68","          0.59","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      53991821","       3696684","         6026.837","          412.642","      2436276","       974481","         2728.193","         1091.244",
"01/23/2016 00:30","         27.85","          0.44","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     173196594","       2738739","        19679.463","          311.189","      5535327","      2063170","         6089.469","         2269.714",
"01/23/2016 00:45","         15.27","          0.33","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      94966248","       2069506","        10683.703","          232.819","      3219206","      1203339","         3576.896","         1337.043",
"01/23/2016 01:00","          0.35","          0.39","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2192344","       2437988","          245.268","          272.750","       775918","       592852","          866.948","          662.404",
"01/23/2016 01:15","         48.87","          0.59","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     303943054","       3695576","        34307.572","          417.138","      8979411","      2441476","         9943.977","         2703.739",
"01/23/2016 01:30","         36.74","          0.56","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     228508774","       3472646","        25507.293","          387.634","      6987936","      3343879","         7825.236","         3744.545",
"01/23/2016 01:45","         37.84","          0.37","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     235380310","       2284705","        26509.707","          257.315","      7137839","      1486754","         7922.130","         1650.115",
"01/23/2016 02:00","          0.36","          0.39","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2219309","       2399294","          249.950","          270.221","       839774","       599838","          932.047","          665.747",
"01/23/2016 02:15","          7.46","          0.34","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      46391178","       2084603","         5242.203","          235.560","      2018938","      1039879","         2233.338","         1150.309",
"01/23/2016 02:30","          7.67","          0.35","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      47723320","       2180107","         4855.848","          221.826","      1923340","      1072030","         2362.825","         1316.990",
"01/23/2016 02:45","         14.38","          0.43","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      89456154","       2699549","         9996.725","          301.675","      3270503","      1785041","         3658.281","         1996.690",
"01/23/2016 03:00","          0.35","          0.26","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2195558","       1624596","          245.903","          181.955","       795719","       484698","          888.079","          540.958",
"01/23/2016 03:15","          6.11","          0.39","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      38025360","       2422014","         4296.866","          273.688","      1785982","      1208558","         1975.644","         1336.900",
"01/23/2016 03:30","         14.94","          0.40","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      92952049","       2500692","        10422.248","          280.390","      3284774","      1321623","         3661.955","         1473.381",
"01/23/2016 03:45","         13.14","          0.31","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      81758125","       1902712","         9228.448","          214.769","      3087858","      1025908","         3419.555","         1136.111",
"01/23/2016 04:00","          1.34","          3.96","         0.00","         0.06","            0","         1207","         0.00","         0.00","            0","            0","       8331242","      24635494","          928.933","         2746.858","      2630825","      2014452","         2949.355","         2258.354",
"01/23/2016 04:15","          3.19","          0.34","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      19871092","       2104587","         2247.917","          238.081","      1290767","       694688","         1426.262","          767.611",
"01/23/2016 04:30","          8.75","          0.33","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      54444595","       2081309","         6159.045","          235.448","      2198656","       951540","         2429.454","         1051.425",
"01/23/2016 04:45","         15.57","          0.34","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      96825127","       2140826","        10965.446","          242.449","      3405276","      1415452","         3758.583","         1562.309",
"01/23/2016 05:00","          0.46","          0.27","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2840251","       1648577","          320.238","          185.877","       783911","       497056","          869.081","          551.060",
"01/23/2016 05:15","         55.56","          0.81","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     345562500","       5008952","        38746.198","          561.629","     10218677","      4664199","        11392.060","         5199.776",
"01/23/2016 05:30","         26.99","          0.52","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     167872147","       3215948","        20690.244","          396.366","      5797509","      3059253","         5879.827","         3102.691",
"01/23/2016 05:45","          7.41","          0.40","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      46112713","       2460973","         5170.388","          275.937","      1999696","      1174061","         2229.315","         1308.875",
"01/23/2016 06:00","          0.30","          0.24","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1864541","       1476819","          209.994","          166.327","       655544","       442477","          727.574","          491.095",
"01/23/2016 06:15","         12.28","          0.40","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      76395508","       2459004","         8632.692","          277.867","      2798465","      1236176","         3095.647","         1367.451",
"01/23/2016 06:30","          7.19","          0.34","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      44738899","       2085802","         4552.183","          212.230","      1713009","       631338","         2104.434","          775.599",
"01/23/2016 06:45","         12.72","          0.26","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      79141205","       1624281","         8903.386","          182.732","      2861627","       807063","         3179.585","          896.737",
"01/23/2016 07:00","          0.32","          0.37","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2004135","       2321886","          222.960","          258.310","       748663","       524256","          841.194","          589.052",
"01/23/2016 07:15","         50.01","          0.53","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     311084839","       3327629","        35113.701","          375.606","      9143860","      2732926","        10126.091","         3026.496",
"01/23/2016 07:30","          5.17","          0.33","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      32131634","       2029044","         3646.940","          230.297","      1545594","       600624","         1702.196","          661.480",
"01/23/2016 07:45","         24.83","          0.46","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     154442093","       2864548","        17200.988","          319.039","      4857560","      1708430","         5451.807","         1917.430",
"01/23/2016 08:00","          0.31","          0.20","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1919245","       1249586","          214.715","          139.797","       715872","       410650","          799.857","          458.827",
"01/23/2016 08:15","          2.41","          0.29","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      14972668","       1796908","         1691.912","          203.051","      1113045","       654980","         1231.245","          724.535",
"01/23/2016 08:30","         11.79","          0.26","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      73335770","       1597598","         9001.966","          196.105","      2953935","       857358","         3008.081","          873.073",
"01/23/2016 08:45","         13.90","          0.40","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      86475861","       2479101","         9696.105","          277.969","      3036542","      1726306","         3385.220","         1924.533",
"01/23/2016 09:00","          0.35","          0.26","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2171121","       1641402","          245.065","          185.273","       710958","       470123","          787.329","          520.623",
"01/23/2016 09:15","          3.94","          0.34","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      24507633","       2084369","         2763.236","          235.013","      1378651","       674012","         1528.438","          747.242",
"01/23/2016 09:30","          9.77","          0.26","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      60794670","       1620780","         6216.255","          165.725","      2146549","       478442","         2624.143","          584.892",
"01/23/2016 09:45","         17.15","          0.34","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     106686325","       2130540","        12055.555","          240.751","      3595606","       860888","         3977.440","          952.310",
"01/23/2016 10:00","          0.36","          0.24","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2220282","       1508505","          248.672","          168.953","       731808","       458992","          816.750","          512.268",
"01/23/2016 10:15","          3.77","          0.40","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      23450537","       2500198","         2623.529","          279.710","      1374927","       717060","         1536.231","          801.184",
"01/23/2016 10:30","         11.84","          0.42","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      73633148","       2640454","         9112.103","          326.756","      3086468","      1004756","         3117.645","         1014.905",
"01/23/2016 10:45","         12.58","          0.35","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      78277969","       2198128","         8904.119","          250.037","      2902090","      1377233","         3189.110","         1513.443",
"01/23/2016 11:00","          1.45","          0.42","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       9033816","       2605569","         1018.563","          293.778","      1117298","       674585","         1238.690","          747.877",
"01/23/2016 11:15","         43.10","          0.73","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     268058899","       4529526","        29855.058","          504.476","      8004991","      3986028","         8984.277","         4473.657",
"01/23/2016 11:30","         32.57","          0.65","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     202601456","       4022174","        22868.640","          454.003","      6461813","      2750386","         7155.939","         3045.832",
"01/23/2016 11:45","          4.84","          0.34","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      30104687","       2115562","         3371.725","          236.943","      1560217","      1016154","         1741.314","         1134.100",
"01/23/2016 12:00","          0.42","          0.30","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2642832","       1869380","          297.649","          210.539","       799320","       544659","          887.148","          604.505",
"01/23/2016 12:15","          2.65","          0.42","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      16505739","       2584891","         1858.959","          291.123","      1317221","       735146","         1461.954","          815.922",
"01/23/2016 12:30","         17.47","          0.37","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     108647240","       2281559","        11095.600","          233.004","      3410240","       955553","         4174.101","         1169.588",
"01/23/2016 12:45","         16.23","          0.38","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     100975632","       2368891","        11321.893","          265.612","      3491223","      1310063","         3892.110","         1460.494",
"01/23/2016 13:00","          0.61","          0.34","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       3776562","       2099435","          422.503","          234.874","       848254","       593605","          947.770","          663.246",
"01/23/2016 13:15","         34.14","          0.53","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     212381683","       3327477","        24052.224","          376.837","      6602025","      1519618","         7287.003","         1677.283",
"01/23/2016 13:30","         13.17","          0.33","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      81926956","       2046302","        10025.811","          250.416","      3283853","      1110928","         3354.293","         1134.758",
"01/23/2016 13:45","         25.65","          0.55","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     159518478","       3414101","        17965.769","          384.513","      5029603","      2934448","         5582.245","         3256.879",
"01/23/2016 14:00","          0.35","          0.25","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2186627","       1585300","          249.002","          180.526","       746800","       488105","          819.758","          535.790",
"01/23/2016 14:15","          4.90","          0.38","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      30449986","       2364568","         3406.592","          264.536","      1534520","       847226","         1714.547","          946.621",
"01/23/2016 14:30","          1.05","          0.37","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       6517244","       2272343","          734.005","          255.923","       918592","      1029647","         1019.525","         1142.782",
"01/23/2016 14:45","         15.23","          0.43","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      94713898","       2669977","        10714.510","          302.041","      3460572","      1171891","         3823.836","         1294.907",
"01/23/2016 15:00","          0.45","          0.31","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2769489","       1933213","          305.682","          213.378","       753328","       579779","          853.146","          656.601",
"01/23/2016 15:15","          3.98","          0.44","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      24749601","       2717859","         2771.955","          304.400","      1434194","       869095","         1600.663","          969.972",
"01/23/2016 15:30","          9.20","          0.34","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      57245159","       2144836","         5967.808","          223.599","      2154214","       829131","         2582.990","          994.162",
"01/23/2016 15:45","         12.13","          0.52","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      75422218","       3228133","         8371.867","          358.323","      2850339","      1753327","         3209.841","         1974.467",
"01/23/2016 16:00","          0.98","          0.53","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       6119720","       3299988","          695.353","          374.961","      1190439","       949937","         1309.614","         1045.035",
"01/23/2016 16:15","          2.37","          0.43","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      14757852","       2652804","         1654.724","          297.446","      1209971","       826245","         1348.909","          921.120",
"01/23/2016 16:30","         16.44","          0.36","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     102285049","       2259622","        12568.275","          277.651","      3863781","      1177525","         3930.601","         1197.889",
"01/23/2016 16:45","         17.66","          0.38","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     109835709","       2348085","        12425.165","          265.627","      3700985","      1390294","         4089.486","         1536.236",
"01/23/2016 17:00","          1.53","          0.32","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       9535066","       2007418","         1069.119","          225.082","      1046891","       706128","         1167.103","          787.211",
"01/23/2016 17:15","         40.36","          0.61","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     251032593","       3799827","        28774.611","          435.555","      7712447","      3323828","         8410.521","         3624.676",
"01/23/2016 17:30","         26.68","          0.43","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     165941650","       2670651","        16531.936","          266.064","      4732061","      1614646","         5937.341","         2025.905",
"01/23/2016 17:45","         10.12","          0.32","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      62922249","       1996431","         7070.887","          224.349","      2447530","       895140","         2722.503","          995.706",
"01/23/2016 18:00","          0.26","          0.25","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1588587","       1529274","          179.510","          172.808","       703435","       494075","          778.136","          546.543",
"01/23/2016 18:15","          2.22","          0.33","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      13817565","       2079414","         1547.567","          232.894","      1072318","       740143","         1196.783","          826.052",
"01/23/2016 18:30","          4.69","          0.30","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      29142960","       1860573","         3584.584","          228.850","      1640262","       867024","         1666.933","          881.122",
"01/23/2016 18:45","         16.85","          0.39","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     104824028","       2414213","        11897.527","          274.013","      3569387","      1551082","         3931.043","         1708.240",
"01/23/2016 19:00","          0.43","          0.34","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2666766","       2093875","          299.678","          235.299","       730184","       572122","          812.218","          636.398",
"01/23/2016 19:15","         37.71","          0.68","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     234578049","       4257550","        26096.808","          473.652","      6875680","      3479441","         7725.483","         3909.484",
"01/23/2016 19:30","          3.51","          0.49","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      21848413","       3062015","         2228.538","          312.326","      1141429","      2200210","         1398.810","         2696.336",
"01/23/2016 19:45","         37.28","          0.39","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","     231855698","       2406347","        25996.820","          269.812","      6951560","      1777723","         7749.788","         1981.854",
"01/23/2016 20:00","          0.35","          0.25","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2173545","       1541470","          246.969","          175.150","       689837","       500175","          758.897","          550.247",
"01/23/2016 20:15","          6.19","          0.35","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      38501965","       2195056","         4331.471","          246.944","      1708930","       905306","         1898.811","         1005.896",
"01/23/2016 20:30","          8.54","          0.31","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      53121075","       1935437","         5976.121","          217.737","      2047470","      1036598","         2274.967","         1151.776",
"01/23/2016 20:45","         15.04","          0.36","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      93570000","       2260821","        10433.055","          252.082","      3250764","      1355325","         3644.354","         1519.423",
"01/23/2016 21:00","          0.28","          0.26","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1744925","       1613512","          197.831","          182.932","       694243","       480175","          765.428","          529.410",
"01/23/2016 21:15","          4.38","          0.42","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      27270964","       2642336","         3023.668","          292.969","      1476015","       784569","         1664.053","          884.520",
"01/23/2016 21:30","         12.46","          0.40","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      77522728","       2488915","         8827.901","          283.425","      2877581","      1183933","         3158.706","         1299.597",
"01/23/2016 21:45","         15.16","          0.40","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      94270653","       2500900","        10581.881","          280.726","      3319858","      1249986","         3696.947","         1391.967",
