Date/Time,Interface - In Utilization (%),Interface - Out Utilization (%),Interface Discards - In (%),Interface Discards - Out (%),Interface Discards - In (pkt),Interface Discards - Out (pkt),Interface Errors - In (%),Interface Errors - Out (%),Interface Errors - In (pkt),Interface Errors - Out (pkt),Interface - In (bps),Interface - Out (bps),Interface - In (MB),Interface - Out (MB),Interface - In (pkt),Interface - Out (pkt),Interface - In (pkt/sec),Interface - Out (pkt/sec)
1/16/2016 17:00,2.16,40.51,0,0,0,441,0,0,0,0,13441813,251977386,1503.803,28189.97,11049201,19986634,12345.476,22331.436
1/16/2016 17:15,2.24,69.86,0,0.24,0,53074,0,0,0,0,13917756,434545441,1704.925,53231.817,12275063,22031488,12525.574,22481.111
1/16/2016 17:30,1.63,45.41,0,0.01,0,1592,0,0,0,0,10148895,282432465,1146.825,31914.867,7585151,15858834,8390.653,17542.957
1/16/2016 17:45,2.07,41.92,0,0.03,0,4904,0,0,0,0,12865829,260747009,1453.839,29464.412,10504817,19252972,11620.373,21297.537
1/16/2016 18:00,2.84,51.2,0,0,0,819,0,0,0,0,17659740,318434845,1980.099,35704.508,14606908,27305528,16284.179,30440.943
1/16/2016 18:15,2.3,44.95,0,0.01,0,1132,0,0,0,0,14329777,279568634,1474.176,28760.623,10628029,19745208,12913.766,23991.746
1/16/2016 18:30,1.85,46.66,0,0.04,0,7510,0,0,0,0,11507429,290255402,1283.078,32363.477,8399592,17160106,9416.583,19237.787
1/16/2016 18:45,1.5,28.39,0,0,0,210,0,0,0,0,9299971,176592651,1036.947,19690.082,5901694,10093718,6616.249,11315.827
1/16/2016 19:00,2.03,37.34,0,0,0,341,0,0,0,0,12641421,232254944,1442.702,26506.097,10653932,19369852,11669.147,21215.609
1/16/2016 19:15,2.78,77.94,0,0.07,0,20969,0,0,0,0,17290243,484816895,2118.055,59390.067,17394168,30451360,17749.15,31072.816
1/16/2016 19:30,1.83,43.33,0,0.04,0,6764,0,0,0,0,11377835,269499207,1282.851,30386.037,8738446,17066346,9687.855,18920.561
1/16/2016 19:45,1.67,65.79,0,0.61,0,102573,0,0,0,0,10382062,409224091,1161.493,45781.946,6756865,16766118,7549.57,18733.092
1/16/2016 20:00,1.53,18.84,0,0,0,0,0,0,0,0,9487670,117164650,1078.036,13312.834,5999133,10229717,6599.706,11253.814
1/16/2016 20:15,2.37,52.63,0,0.02,0,4564,0,0,0,0,14753935,327338684,1654.285,36702.851,13456449,25202296,15001.615,28096.207
1/16/2016 20:30,1.88,43.43,0,0.01,0,1416,0,0,0,0,11696423,270140625,1314.386,30357.053,9194507,17447412,10227.482,19407.578
1/16/2016 20:45,1.76,38.52,0,0.03,0,4567,0,0,0,0,10944525,239604279,1231.259,26955.481,8158264,15720394,9064.737,17467.104
1/16/2016 21:00,1.88,32.93,0,0,0,0,0,0,0,0,11677462,204810883,1315.174,23066.825,9262987,16615280,10280.785,18440.932
1/16/2016 21:15,2.18,42.9,0,0,0,642,0,0,0,0,13552823,266827484,1526.387,30051.445,11221862,20416038,12454.896,22659.311
1/16/2016 21:30,1.88,39.67,0,0,0,246,0,0,0,0,11671866,246716522,1307.249,27632.251,8580817,16941564,9576.805,18907.994
1/16/2016 21:45,1.92,34.97,0,0.11,0,14045,0,0,0,0,11928030,217525543,1346.376,24553.196,6156131,12506680,6817.421,13850.144
1/16/2016 22:00,1.51,13.81,0,0,0,0,0,0,0,0,9368066,85910172,1052.736,9654.155,4708175,7618873,5237.125,8474.831
1/16/2016 22:15,1.46,10.59,0,0,0,0,0,0,0,0,9111762,65885338,936.234,6769.719,3416816,5038945,4156.71,6130.104
1/16/2016 22:30,1.38,12.97,0,0,0,0,0,0,0,0,8576764,80704323,958.453,9018.708,4426544,5783817,4951.392,6469.594
1/16/2016 22:45,1.19,19.24,0,0,0,42,0,0,0,0,7374010,119662819,831.42,13491.982,3426850,5103289,3799.168,5657.749
1/16/2016 23:00,1.42,11.4,0,0,0,0,0,0,0,0,8851506,70878983,989.156,7920.726,4102802,6367827,4589.264,7122.849
1/16/2016 23:15,1.68,49.89,0,0.82,0,92668,0,0,0,0,10460877,310288635,1179.464,34985.042,5859208,11205757,6495.796,12423.234
1/16/2016 23:30,1.77,34.28,0,0,0,33,0,0,0,0,11010158,213220245,1222.127,23667.446,6063728,8195159,6828.522,9228.782
1/16/2016 23:45,1.51,15.92,0,0,0,104,0,0,0,0,9377196,99014717,1065.484,11250.547,4135770,6832264,4549.802,7516.242
1/17/2016 0:00,1.56,17.88,0,0,0,0,0,0,0,0,9729652,111220268,1105.532,12637.402,5264116,9498570,5791.107,10449.472
1/17/2016 0:15,1.97,23.13,0,0.27,0,23569,0,0,0,0,12252662,143880325,1363.109,16006.686,4903061,8776197,5509.057,9860.896
1/17/2016 0:30,1.97,42.23,0,0.19,0,25595,0,0,0,0,12227676,262649658,1381.727,29679.409,6546109,13605707,7241.271,15050.561
1/17/2016 0:45,1.81,40.42,0,0.03,0,4037,0,0,0,0,11246139,251429031,1265.191,28285.766,7489913,14509726,8322.126,16121.918
1/17/2016 1:00,1.69,24.66,0,0,0,0,0,0,0,0,10495888,153358582,1187.347,17348.69,6433581,12653290,7108.929,13981.536
1/17/2016 1:15,2.07,65.26,0,0.4,0,72662,0,0,0,0,12868909,405903656,1433.275,45207.519,8866312,18189372,9950.968,20414.559
1/17/2016 1:30,2.56,77.08,0,0.02,0,6172,0,0,0,0,15917845,479442322,1786.778,53817.401,12191344,27056568,13576.106,30129.809
1/17/2016 1:45,2.63,68.66,0,0.29,0,66777,0,0,0,0,16370071,427043457,1841.633,48042.39,11705204,22810152,13005.782,25344.611
1/17/2016 2:00,1.87,26.68,0,0,0,0,0,0,0,0,11601267,165954559,1318.194,18856.587,7272110,13874882,8000.121,15263.896
1/17/2016 2:15,2.67,47.16,0,0.02,0,4921,0,0,0,0,16621626,293306427,1907.331,33656.914,12259285,23432668,13354.341,25525.781
1/17/2016 2:30,2.72,43.4,0,0,0,495,0,0,0,0,16900896,269927521,1861.211,29725.768,11428488,20566876,12972.177,23344.92
1/17/2016 2:45,2.45,36.89,0,0.01,0,918,0,0,0,0,15259554,229460159,1705.255,25642.172,8682658,15822622,9712.146,17698.682
1/17/2016 3:00,2.38,39.18,0,0,0,0,0,0,0,0,14795645,243704910,1673.757,27569.117,10783182,20057030,11915.118,22162.465
1/17/2016 3:15,3.36,77.53,0,0.01,0,5684,0,0,0,0,20869850,482265442,2347.858,54254.862,19670534,38222912,21856.148,42469.902
1/17/2016 3:30,2.16,43.24,0,0.03,0,5264,0,0,0,0,13419964,268922943,1504.713,30152.987,9758505,19646700,10879.047,21902.676
1/17/2016 3:45,3.9,96.14,0,0.09,0,40790,0,0,0,0,24245609,598015869,2724.6,67202.036,23664988,43761332,26323.682,48677.789
1/17/2016 4:00,8.23,95.42,0,0.09,0,43210,0,0,0,0,51200794,593518188,5785.69,67067.56,25608840,46223396,28328.361,51132.074
1/17/2016 4:15,4.02,96.38,0,0.09,0,46440,0,0,0,0,24987061,599452759,3073.409,73732.686,26889968,49815980,27327.203,50625.996
1/17/2016 4:30,3.87,95.91,0,0.1,0,43713,0,0,0,0,24077108,596544617,2711.684,67185.836,23647682,44605652,26246.039,49506.828
1/17/2016 4:45,3.82,95.72,0,0.14,0,60270,0,0,0,0,23739323,595390137,2679.576,67204.661,23506960,42892788,26032.07,47500.32
1/17/2016 5:00,3.86,94.92,0,0.09,0,40830,0,0,0,0,24013124,590377441,2695.473,66269.868,24199960,44985484,26948.73,50095.195
1/17/2016 5:15,3.27,95.89,0,0.85,0,255640,0,0,0,0,20321287,596404907,2095.633,61504.254,16320791,29806692,19782.777,36129.324
1/17/2016 5:30,3.05,96.43,0,0.41,0,135329,0,0,0,0,18943577,599769043,2095.633,66349.453,17013054,33219888,19223.789,37536.598
1/17/2016 5:45,3.84,94.94,0,0.11,0,48925,0,0,0,0,23901903,590527466,2685.977,66360.525,24166996,44608776,26882.088,49620.438
1/17/2016 6:00,3.92,96.18,0,0.06,0,29571,0,0,0,0,24387228,598238403,2770.999,67974.836,24522308,45741932,26977.238,50321.156
1/17/2016 6:15,3.76,95.11,0,0.08,0,35273,0,0,0,0,23368202,591591431,2614.318,66184.29,24200774,45142236,27039.971,50438.25
1/17/2016 6:30,3.71,95.68,0,0.07,0,32102,0,0,0,0,23086763,595100525,2605.918,67171.971,23171744,43916476,25660.848,48633.973
1/17/2016 6:45,3.61,96.57,0,0.12,0,48579,0,0,0,0,22461056,600644897,2538.099,67872.87,22238100,42072796,24599.67,46540.703
1/17/2016 7:00,3.79,95.82,0,0.06,0,25829,0,0,0,0,23559208,596006287,2620.962,66305.7,24171994,45202848,27159.543,50789.719
1/17/2016 7:15,2.98,95.73,0,0.24,0,84831,0,0,0,0,18513100,595445862,2085.038,67062.092,17931352,34705896,19901.611,38519.305
1/17/2016 7:30,3.89,93.83,0,0.07,0,29826,0,0,0,0,24200277,583617554,2719.506,65584.026,23849616,43707220,26529.051,48617.598
1/17/2016 7:45,3.44,96,0,0.25,0,92713,0,0,0,0,21418482,597139160,2406.902,67103.511,20453740,37028676,22751.656,41188.738
1/17/2016 8:00,3.64,95.39,0,0.16,0,65939,0,0,0,0,22617025,593323792,2530.28,66378.101,22611680,42084192,25264.447,47021.445
1/17/2016 8:15,4.01,96.3,0,0.08,0,35219,0,0,0,0,24915325,599006836,2827.89,67987.276,24779156,45974404,27289.82,50632.605
1/17/2016 8:30,3.9,94.73,0,0.07,0,29576,0,0,0,0,24288099,589202148,2726.339,66137.94,24795240,45409552,27611.625,50567.426
1/17/2016 8:45,3.71,96.44,0,0.09,0,38197,0,0,0,0,23050329,599882935,2581.637,67186.889,23702596,43164076,26453.791,48174.191
1/17/2016 9:00,3.73,96.13,0,0.07,0,30297,0,0,0,0,23178984,597922241,2604.738,67191.509,24515638,45588840,27269.898,50710.613
1/17/2016 9:15,3.55,92.48,0,0.06,0,28521,0,0,0,0,22098429,575210999,2505.41,65214.55,23572986,44092488,25990.063,48613.551
1/17/2016 9:30,3.54,93.23,0,0.08,0,35479,0,0,0,0,21997456,579920227,2469.214,65096.049,22701408,42927732,25279.965,47803.711
1/17/2016 9:45,3.75,96.47,0,0.13,0,53829,0,0,0,0,23318041,600031311,2629.109,67653.53,23189784,42780544,25709.295,47428.543
1/17/2016 10:00,3.72,94.7,0,0.07,0,30274,0,0,0,0,23107937,589031189,2590.977,66045.121,24231404,45197172,27013.828,50387.039
1/17/2016 10:15,3.81,95.94,0,0.08,0,39968,0,0,0,0,23695795,596744629,2926.431,73697.96,26800352,49991028,27125.863,50598.207
1/17/2016 10:30,3.58,95.25,0,0.13,0,56199,0,0,0,0,22284115,592477966,2495.821,66357.535,22928168,43582688,25589.473,48641.391
1/17/2016 10:45,3.44,96.61,0,0.19,0,76930,0,0,0,0,21367882,600935303,2417.242,67980.808,22128068,40614208,24450.904,44877.578
1/17/2016 11:00,3.77,94.94,0,0.08,0,37192,0,0,0,0,23440813,590525391,2642.952,66581.737,24557172,45841004,27225.248,50821.512
1/17/2016 11:15,3.1,95.02,0,0.48,0,165226,0,0,0,0,19281052,591017639,2164.298,66341.732,18753648,34566192,20883.797,38492.422
1/17/2016 11:30,3.88,95.73,0,0.14,0,58221,0,0,0,0,24112350,595416565,2715.653,67058.786,24690240,42247824,27403.152,46889.926
1/17/2016 11:45,3.35,86.25,0,0.09,0,36698,0,0,0,0,20816734,536488831,2357.495,60757.357,22055560,40642116,24343.885,44858.848
1/17/2016 12:00,2.75,63.13,0,0.03,0,7795,0,0,0,0,17096945,392689514,1899.898,43637.625,16532473,30609914,18596.707,34431.848
1/17/2016 12:15,3.01,60.09,0,0.05,0,14122,0,0,0,0,18714336,373746490,2110.041,42139.914,15748825,28519264,17459.895,31617.809
1/17/2016 12:30,3.05,93.78,0,0.14,0,47895,0,0,0,0,18967768,583286682,1944.196,59786.887,16916652,34582052,20630.064,42173.234
1/17/2016 12:45,2.57,69.7,0,0.14,0,40838,0,0,0,0,15962958,433561157,1785.856,48504.656,15182392,29411178,16963.566,32861.652
1/17/2016 13:00,2.56,59.24,0,0.02,0,5266,0,0,0,0,15918316,368473358,1810.708,41913.844,15989701,29557644,17571.1,32480.928
1/17/2016 13:15,2.87,71.47,0,0.06,0,18492,0,0,0,0,17870153,444535675,1972.418,49065.624,16854348,30513564,19087.596,34556.695
1/17/2016 13:30,2.81,63.28,0,0.03,0,9003,0,0,0,0,17469469,393575623,1984.968,44720.03,16838238,29933112,18523.914,32929.715
1/17/2016 13:45,2.53,74.78,0,0.1,0,27205,0,0,0,0,15721872,465149139,1758.884,52038.562,14653780,27749362,16372.938,31004.873
1/17/2016 14:00,2.33,47.85,0,0,0,188,0,0,0,0,14478314,297654144,1634.24,33597.71,13144753,23753076,14556.759,26304.623
1/17/2016 14:15,2.58,49.98,0,0.03,0,7886,0,0,0,0,16074936,310873138,1804.412,34895.512,13397729,24182578,14919.521,26929.375
1/17/2016 14:30,2.97,60.45,0,0.02,0,6846,0,0,0,0,18491751,376002228,2084.945,42394.251,15418573,27491632,17093.762,30478.529
1/17/2016 14:45,2.71,62.53,0,0.07,0,20650,0,0,0,0,16876797,388951721,1911.297,44048.781,15002929,27875404,16559.523,30767.553
1/17/2016 15:00,2.36,44.81,0,0.01,0,1544,0,0,0,0,14663311,278696686,1636.792,31109.515,12316582,22211970,13792.365,24873.426
1/17/2016 15:15,2.51,59.77,0,0.04,0,11290,0,0,0,0,15617745,371757813,1739.426,41404.527,14129873,28486056,15858.443,31970.883
1/17/2016 15:30,3.28,94.93,0,0.07,0,32305,0,0,0,0,20399731,590451111,2323.019,67237.622,21890992,44899040,24029.631,49285.445
1/17/2016 15:45,2.79,93.78,0,0.17,0,66561,0,0,0,0,17324320,583335754,1951.151,65698.189,17819376,40048180,19777.332,44448.59
1/17/2016 16:00,3.35,94.03,0,0.05,0,21083,0,0,0,0,20818125,584890991,2331.63,65507.787,21457004,45094652,23947.549,50328.852
1/17/2016 16:15,3.63,92.04,0,0.04,0,18018,0,0,0,0,22560106,572473206,2557.752,64904.147,23258176,43926640,25642.973,48430.695
1/17/2016 16:30,3.63,95.45,0,0.04,0,18982,0,0,0,0,22605446,593728394,2523.333,66274.931,23255572,44193616,26042.074,49488.93
1/17/2016 16:45,3.15,92.59,0,0.15,0,58736,0,0,0,0,19597284,575920776,2202.245,64719.094,20097260,38299912,22355.129,42602.797
1/17/2016 17:00,2.82,69.72,0,0,0,639,0,0,0,0,17514322,433661652,1972.551,48841.142,18197128,34370372,20196.59,38146.918
1/17/2016 17:15,3,85.83,0,0.12,0,40156,0,0,0,0,18668573,533846252,2123.55,60725.01,19820530,34426928,21780.803,37831.793
1/17/2016 17:30,3.06,94.39,0,0.06,0,23389,0,0,0,0,19064156,587128113,2125.653,65464.787,18700070,37177544,20964.203,41678.863
1/17/2016 17:45,2.55,85.85,0,0.05,0,17470,0,0,0,0,15836633,534000671,1767.764,59607.822,16318659,38642304,18273.975,43272.457
1/17/2016 18:00,2.2,46.39,0,0,0,0,0,0,0,0,13680139,288563568,1557.826,32860.176,12730220,23489408,13973.896,25784.201
1/17/2016 18:15,2.33,52,0,0.02,0,5619,0,0,0,0,14498747,323417999,1618.423,36101.534,13210500,24658352,14793.393,27612.936
1/17/2016 18:30,1.95,42.62,0,0.02,0,4104,0,0,0,0,12131072,265091064,1375.36,30054.699,9932399,17695300,10950.826,19509.701
1/17/2016 18:45,2,37.48,0,0,0,778,0,0,0,0,12469535,233106277,1388.794,25962.211,10150966,16196660,11392.779,18178.07
1/17/2016 19:00,1.74,29.79,0,0,0,0,0,0,0,0,10831981,185302200,1228.076,21008.636,8721328,15603445,9615.576,17203.357
1/17/2016 19:15,2.03,61.06,0,0.1,0,22809,0,0,0,0,12638908,379796722,1540.367,46287.725,11354685,21912476,11645.831,22474.334
1/17/2016 19:30,2.01,37.01,0,0.03,0,5641,0,0,0,0,12471875,230191452,1429.589,26385.695,10299231,17007258,11231.44,18546.629
1/17/2016 19:45,1.99,70.16,0,0.75,0,159833,0,0,0,0,12402438,436377136,1392.174,48983.335,10033111,21026828,11172.729,23415.176
1/17/2016 20:00,1.79,30.12,0,0,0,0,0,0,0,0,11133428,187368866,1248.336,21008.734,8697853,15419812,9696.604,17190.426
1/17/2016 20:15,2.05,41.3,0,0.02,0,4532,0,0,0,0,12729155,256879608,1425.665,28770.517,10483383,19121148,11700.204,21340.566
1/17/2016 20:30,1.68,23.37,0,0,0,13,0,0,0,0,10436966,145387039,1180.682,16446.909,6947262,11631298,7676.533,12852.263
1/17/2016 20:45,1.54,29.67,0,0.01,0,726,0,0,0,0,9562245,184549255,1070.971,20669.516,6600190,12084479,7366.284,13487.142
1/17/2016 21:00,1.71,24.92,0,0,0,0,0,0,0,0,10648910,154993896,1200.665,17475.564,7542781,12978230,8362.285,14388.281
1/17/2016 21:15,1.87,29.63,0,0.01,0,1556,0,0,0,0,11659744,184275162,1310.264,20707.922,8049192,14079157,8953.495,15660.909
1/17/2016 21:30,1.96,38.58,0,0,0,399,0,0,0,0,12197129,239987762,1241.058,24418.755,8033099,14919017,9868.672,18328.031
1/17/2016 21:45,1.81,30.74,0,0.01,0,1127,0,0,0,0,11241794,191225540,1266.107,21536.776,7920510,13165259,8790.799,14611.83
1/17/2016 22:00,1.63,23.32,0,0,0,0,0,0,0,0,10150573,145068878,1126.714,16102.646,6862138,11918123,7727.633,13421.31
1/17/2016 22:15,1.58,18.24,0,0,0,234,0,0,0,0,9858153,113452393,1248.289,14365.91,6271593,10397712,6191.108,10264.276
1/17/2016 22:30,1.29,16.77,0,0,0,207,0,0,0,0,8034675,104284943,887.832,11523.487,3754912,6306545,4247.638,7134.101
1/17/2016 22:45,2.32,54.71,0,0.06,0,12780,0,0,0,0,14445505,340305206,1626.925,38326.874,11380424,22500308,12630.881,24972.596
1/17/2016 23:00,1.5,17.25,0,0,0,0,0,0,0,0,9336870,107268471,1052.732,12094.52,5503387,9293498,6101.316,10303.213
1/17/2016 23:15,1.58,62.61,0,0.76,0,101961,0,0,0,0,9836483,389413239,1094.309,43322.221,5825791,13260577,6545.833,14899.524
1/17/2016 23:30,1.52,38.06,0,0,0,194,0,0,0,0,9467569,236709641,1079.303,26984.899,3976337,9002070,4360.019,9870.69
1/17/2016 23:45,1.44,14.32,0,0.02,0,1088,0,0,0,0,8974637,89101425,1005.159,9979.359,3373799,5842327,3765.401,6520.454
1/18/2016 0:00,1.41,11.98,0,0,0,0,0,0,0,0,8745766,74488365,980.619,8352.008,3762221,6491886,4194.226,7237.331
1/18/2016 0:15,2.35,38.09,0,0.04,0,6761,0,0,0,0,14590472,236939285,1639.604,26626.052,8870895,17272912,9867.514,19213.471
1/18/2016 0:30,1.94,35.56,0,0.25,0,27051,0,0,0,0,12090553,221160080,1370.766,25074.024,6235101,10989175,6874.422,12115.959
1/18/2016 0:45,1.65,22.97,0,0.01,0,727,0,0,0,0,10266194,142879684,1152.38,16038.244,4035250,7926556,4493.597,8826.899
1/18/2016 1:00,1.57,15.65,0,0,0,0,0,0,0,0,9736780,97329819,1100.256,10998.269,4383732,8442629,4849.261,9339.191
1/18/2016 1:15,1.88,40.9,0,0.03,0,4181,0,0,0,0,11714874,254427612,1307.673,28400.482,6260191,12475824,7010.292,13970.688
1/18/2016 1:30,1.85,41.52,0,0,0,0,0,0,0,0,11536246,258236389,1181.023,26436.952,5429081,13431298,6628.915,16399.631
1/18/2016 1:45,2.74,78.79,0,0.2,0,54869,0,0,0,0,17053776,490089569,1905.759,54767.51,13513809,27734396,15116.117,31022.816
1/18/2016 2:00,2.07,29.01,0,0,0,0,0,0,0,0,12865634,180421814,1448.992,20320.006,7892928,15094530,8760.187,16753.086
1/18/2016 2:15,2.29,32.6,0,0,0,8,0,0,0,0,14234219,202749634,1592.453,22682.616,8406409,16003354,9392.636,17880.842
1/18/2016 2:30,3.47,68.53,0,0.01,0,3211,0,0,0,0,21573910,426228668,2513.36,49655.64,18055948,34498092,19373.334,37015.121
1/18/2016 2:45,3.6,78.13,0,0.01,0,2642,0,0,0,0,22391239,485969269,2443.444,53031.399,18730410,34945472,21455.223,40029.18
1/18/2016 3:00,2.22,29.58,0,0,0,0,0,0,0,0,13807726,183967606,1555.095,20719.352,8076736,15541641,8964.19,17249.324
1/18/2016 3:15,2.29,30.52,0,0,0,522,0,0,0,0,14270309,189840439,1589.356,21143.48,8116623,15333020,9109.565,17208.777
1/18/2016 3:30,2.18,26.95,0,0,0,0,0,0,0,0,13579700,167617844,1544.691,19066.53,7749461,13932113,8515.892,15310.015
1/18/2016 3:45,2,35.2,0,0.01,0,1669,0,0,0,0,12461785,218943390,1401.951,24631.132,7522118,14085900,8357.909,15651
1/18/2016 4:00,3.5,21.05,0,0,0,0,0,0,0,0,21739573,130905701,2445.702,14726.89,7496917,11721827,8329.908,13024.252
1/18/2016 4:15,1.9,25.73,0,0.01,0,1127,0,0,0,0,11802659,160009735,1321.898,17921.092,7239522,12831140,8079.824,14320.469
1/18/2016 4:30,1.75,35.02,0,0,0,145,0,0,0,0,10875393,217843918,1341.752,26876.494,8855783,17611920,8972.425,17843.891
1/18/2016 4:45,1.84,37.41,0,0.03,0,4165,0,0,0,0,11472033,232710724,1283.434,26034.512,7844740,14845840,8765.072,16587.531
1/18/2016 5:00,1.74,23.58,0,0,0,0,0,0,0,0,10843760,146664322,1234.833,16701.399,6800867,12269065,7465.277,13467.689
1/18/2016 5:15,2.17,74.35,0,0.59,0,117335,0,0,0,0,13499408,462430420,1520.371,52081.226,9652595,19763768,10713.202,21935.369
1/18/2016 5:30,1.97,34.02,0,0,0,28,0,0,0,0,12228866,211615845,1141.87,19759.63,5662445,8318651,7580.248,11136.079
1/18/2016 5:45,1.77,15.9,0,0.03,0,2311,0,0,0,0,10990880,98871895,1236.474,11123.088,4653683,7269530,5170.759,8077.255
1/18/2016 6:00,2.03,11.39,0,0,0,0,0,0,0,0,12650979,70816292,1421.654,7957.981,5840657,6967992,6496.837,7750.825
1/18/2016 6:15,2.19,15.4,0,0,0,0,0,0,0,0,13609836,95802132,1543.015,10861.567,6189651,8577495,6824.312,9456.995
1/18/2016 6:30,1.58,10.19,0,0,0,0,0,0,0,0,9805355,63404392,1269.793,8210.869,3703240,5308477,3574.556,5124.013
1/18/2016 6:45,1.59,11.94,0,0,0,84,0,0,0,0,9884829,74294601,1112.043,8358.142,4065968,4822034,4517.742,5357.815
1/18/2016 7:00,1.49,2.82,0,0,0,0,0,0,0,0,9277345,17550991,1043.701,1974.487,2320169,2220140,2577.966,2466.822
1/18/2016 7:15,1.82,32.76,0,0.05,0,4003,0,0,0,0,11306752,203786392,1274.836,22976.915,5708360,8669912,6328.559,9611.876
1/18/2016 7:30,1.4,23.38,0,0.01,0,303,0,0,0,0,8730626,145449036,898.163,14963.069,2813246,5805104,3418.282,7053.589
1/18/2016 7:45,1.42,42.28,0,0.26,0,23771,0,0,0,0,8803993,262983612,986.047,29454.164,3214876,8956177,3588.031,9995.733
1/18/2016 8:00,1.43,1.32,0,0,0,0,0,0,0,0,8885190,8214605,1004.026,928.25,1911083,1442260,2114.03,1595.42
1/18/2016 8:15,2.08,12.12,0,0.01,0,685,0,0,0,0,12961380,75386284,1456.535,8471.534,4416880,6015999,4913.104,6691.879
1/18/2016 8:30,1.51,17.8,0,0,0,294,0,0,0,0,9405118,110729118,1059.251,12470.867,4077431,6971563,4525.451,7737.584
1/18/2016 8:45,1.34,22.26,0,0.06,0,3107,0,0,0,0,8322713,138430984,936.305,15573.487,3992637,5642993,4436.263,6269.992
1/18/2016 9:00,1.9,3.03,0,0,0,0,0,0,0,0,11810600,18855469,1324.263,2114.169,2748878,2476509,3064.524,2760.88
1/18/2016 9:15,1.62,12.54,0,0.03,0,1377,0,0,0,0,10055077,78007477,1128.682,8756.339,3510706,4934917,3909.472,5495.453
1/18/2016 9:30,1.85,16.44,0,0,0,0,0,0,0,0,11506208,102229095,1301.64,11564.667,3435508,4925983,3796.141,5443.075
1/18/2016 9:45,1.72,20.96,0,0.42,0,21814,0,0,0,0,10701440,130360992,1202.574,14649.316,2845871,5123028,3165.596,5698.585
1/18/2016 10:00,1.76,2.74,0,0,0,0,0,0,0,0,10972227,17042097,1238.49,1923.627,2545446,2394879,2818.877,2652.136
1/18/2016 10:15,1.61,9.53,0,0.06,0,2380,0,0,0,0,10023430,59267742,1118.865,6615.762,2940464,3854148,3292.793,4315.955
1/18/2016 10:30,1.4,14.67,0,0,0,28,0,0,0,0,8718674,91225288,979.761,10251.441,2615993,4098844,2909.892,4559.337
1/18/2016 10:45,1.56,17.94,0,0.03,0,1357,0,0,0,0,9676243,111597145,1089.787,12568.628,2549910,4940697,2830.089,5483.57
1/18/2016 11:00,1.72,4.8,0,0,0,0,0,0,0,0,10691013,29854300,1198.73,3347.413,2874323,3529249,3204.374,3934.503
1/18/2016 11:15,1.74,69.47,0,0.55,0,77414,0,0,0,0,10825057,432131409,1220.525,48722.817,4336382,13998027,4807.519,15518.877
1/18/2016 11:30,1.98,44.36,0,0.03,0,2699,0,0,0,0,12330166,275896576,1522.775,34073.227,6633497,9843985,6714.066,9963.548
1/18/2016 11:45,1.46,6.28,0,0.01,0,168,0,0,0,0,9111123,39082077,1026.14,4401.619,2501873,2758742,2776.774,3061.867
1/18/2016 12:00,1.34,1.55,0,0,0,0,0,0,0,0,8330819,9658646,935.134,1084.183,1760764,1502087,1960.762,1672.703
1/18/2016 12:15,1.48,9.83,0,0,0,140,0,0,0,0,9208693,61160313,1040.582,6911.115,2406774,3187295,2662.361,3525.769
1/18/2016 12:30,1.54,14.94,0,0,0,104,0,0,0,0,9590813,92912666,977.064,9465.478,2441341,3759794,2995.51,4613.244
1/18/2016 12:45,1.51,12.03,0,0,0,62,0,0,0,0,9392700,74795929,1051.982,8377.144,2526347,3497698,2819.584,3903.681
1/18/2016 13:00,1.47,3.2,0,0,0,0,0,0,0,0,9153028,19887947,1026.283,2229.936,2266909,2343331,2527.212,2612.409
1/18/2016 13:15,1.68,24.34,0,0,0,0,0,0,0,0,10463941,151395432,1173.269,16975.213,4269925,6285912,4760.229,7007.706
1/18/2016 13:30,1.68,26.96,0,0.01,0,953,0,0,0,0,10444277,167664581,1188.037,19071.846,3310026,6889084,3637.391,7570.422
1/18/2016 13:45,1.5,48.39,0,0.01,0,718,0,0,0,0,9310368,300969147,1046.253,33821.409,3249620,10154789,3614.705,11295.649
1/18/2016 14:00,1.55,18.06,0,0,0,0,0,0,0,0,9641209,112335220,1087.046,12665.797,3109188,5765973,3446.993,6392.431
1/18/2016 14:15,1.8,23.29,0,0.04,0,4874,0,0,0,0,11185602,144833817,1247.195,16148.969,6210475,10999297,6962.416,12331.051
1/18/2016 14:30,1.76,22.96,0,0,0,260,0,0,0,0,10944531,142823044,1353.018,17656.498,6913038,12017430,6989.927,12151.092
1/18/2016 14:45,1.58,22.23,0,0.18,0,12068,0,0,0,0,9855038,138292053,1112.387,15609.715,3797401,6766950,4205.317,7493.854
1/18/2016 15:00,1.77,9.23,0,0,0,0,0,0,0,0,10980299,57399250,1238.029,6471.766,3833068,5411473,4249.521,5999.416
1/18/2016 15:15,2.14,30.22,0,0.01,0,918,0,0,0,0,13286985,187998474,1479.838,20938.33,7944375,14134623,8916.246,15863.774
1/18/2016 15:30,2.01,47.4,0,0.01,0,2080,0,0,0,0,12471428,294829285,1413.948,33426.27,7482857,16292326,8250.118,17962.873
1/18/2016 15:45,2.36,48.08,0,0.11,0,21479,0,0,0,0,14695247,299031647,1645.868,33491.546,9938581,18826464,11092.166,21011.68
1/18/2016 16:00,2.17,30.6,0,0,0,0,0,0,0,0,13517195,190359436,1518.995,21391.641,9218236,16416294,10253.878,18260.617
