Date/Time,Interface - In Utilization (%),Interface - Out Utilization (%),Interface Discards - In (%),Interface Discards - Out (%),Interface Discards - In (pkt),Interface Discards - Out (pkt),Interface Errors - In (%),Interface Errors - Out (%),Interface Errors - In (pkt),Interface Errors - Out (pkt),Interface - In (bps),Interface - Out (bps),Interface - In (MB),Interface - Out (MB),Interface - In (pkt),Interface - Out (pkt),Interface - In (pkt/sec),Interface - Out (pkt/sec)
1/6/2016 6:00,0.87,0.32,0,0,0,0,0,0,0,0,5427489,1974220,611.949,222.593,946210,420271,1049.013,465.932
1/6/2016 6:15,0.87,10,0,0,0,0,0,0,0,0,5408766,62174950,601.049,6909.191,1545686,2040170,1738.679,2294.904
1/6/2016 6:30,0.89,2.32,0,0,0,0,0,0,0,0,5518644,14457989,634.644,1662.669,1397134,904368,1518.624,983.009
1/6/2016 6:45,1.04,10.52,0,0,0,0,0,0,0,0,6485681,65420349,772.607,7793.199,2095635,2363139,2198.987,2479.684
1/6/2016 7:00,0.94,0.47,0,0,0,0,0,0,0,0,5842397,2927997,622.215,311.832,955424,516784,1121.39,606.554
1/6/2016 7:15,0.96,58.26,0,0.03,0,2579,0,0,1,0,5941920,362376678,668.466,40767.373,2234186,10245313,2482.429,11383.681
1/6/2016 7:30,0.92,21.75,0,0,0,27,0,0,0,0,5700396,135280136,646.282,15337.385,2072339,4245996,2284.828,4681.363
1/6/2016 7:45,1.22,53.63,0,0.07,0,7053,0,0,0,0,7569903,333600830,851.614,37530.096,4952445,9555885,5502.717,10617.65
1/6/2016 8:00,0.73,0.6,0,0,0,0,0.13,0,1282,0,4532867,3736185,515.614,424.991,997689,644627,1096.362,708.381
1/6/2016 8:15,0.77,5.15,0,0.08,0,1183,0,0,0,0,4778567,32050220,538.783,3613.662,1229533,1479008,1363.119,1639.698
1/6/2016 8:30,0.86,11.51,0,0,0,0,0,0,0,0,5329030,71578888,592.855,7963.151,1217252,2541790,1367.699,2855.944
1/6/2016 8:45,1.05,14.5,0,0.12,0,3671,0,0,0,0,6528848,90197205,736.944,10181.009,2039052,3006960,2258.086,3329.967
1/6/2016 9:00,0.79,0.47,0,0,0,0,0,0,0,0,4898692,2899577,537.019,317.866,956434,551732,1090.575,629.113
1/6/2016 9:15,1.03,4.58,0,0,0,31,0,0,0,0,6377263,28466417,704.687,3145.539,1330389,1231755,1504.965,1393.388
1/6/2016 9:30,1.3,7.98,0,0,0,0,0,0,0,0,8065704,49636688,912.433,5615.151,1778566,1916991,1965.266,2118.222
1/6/2016 9:45,1.06,18.36,0,0.93,0,33933,0,0,0,0,6615896,114188499,749.25,12931.847,1701010,3633210,1877.495,4010.166
1/6/2016 10:00,1.03,0.97,0,0,0,0,0,0,0,0,6419338,6057432,743.841,701.905,1269761,972440,1369.753,1049.018
1/6/2016 10:15,1.09,6.4,0,0.21,0,3553,0,0,0,0,6783275,39799843,763.118,4477.482,1499137,1664692,1665.708,1849.658
1/6/2016 10:30,1.22,7.12,0,0,0,0,0,0,0,0,7597086,44308537,853.722,4979.171,2395577,1864978,2664.713,2074.503
1/6/2016 10:45,1.18,12.42,0,0.11,0,3032,0,0,0,0,7351752,77251549,821.558,8632.861,1894471,2676207,2119.095,2993.52
1/6/2016 11:00,1.07,0.72,0,0,0,0,0,0,0,0,6656421,4483705,728.878,490.966,1171065,745369,1336.832,850.878
1/6/2016 11:15,1.43,43.13,0,0.39,0,30545,0,0,0,0,8901974,268261871,995.908,30011.798,4348607,7848925,4858.779,8769.749
1/6/2016 11:30,1.47,28.19,0,0,0,0,0,0,1,0,9158724,175352051,1034.936,19814.781,5338487,5424809,5905.406,6000.895
1/6/2016 11:45,0.98,8.54,0,0,0,0,0,0,0,0,6113046,53091145,686.189,5959.481,1643602,1981043,1830.292,2206.061
1/6/2016 12:00,0.8,0.37,0,0,0,0,0,0,0,0,4985588,2318361,507.284,235.893,834703,443075,1025.434,544.318
1/6/2016 12:15,1,8.7,0,0.02,0,417,0,0,0,0,6237770,54083763,699.41,6064.142,1758377,2029769,1960.286,2262.842
1/6/2016 12:30,1.23,12.25,0,0,0,0,0,0,0,0,7641431,76163979,854.885,8520.845,2456605,2810789,2744.81,3140.546
1/6/2016 12:45,1.3,13.41,0,0.6,0,17309,0,0,0,0,8069025,83400871,911.8,9424.298,2222594,2878723,2458.622,3184.428
1/6/2016 13:00,1.08,0.77,0,0,0,0,0,0,0,0,6709483,4792484,831.976,594.268,1374956,815635,1386.044,822.213
1/6/2016 13:15,1.48,51.73,0,0.14,0,13329,0,0,0,0,9199308,321755280,1033.772,36157.252,3892309,9218135,4329.599,10253.766
1/6/2016 13:30,1.17,22.49,0,0,0,104,0,0,0,0,7266152,139912170,822.892,15845.053,3241913,4384525,3578.271,4839.432
1/6/2016 13:45,1.17,52.67,0,0.33,0,31121,0,0,0,0,7287644,327637054,811.661,36490.58,3293869,9387205,3696.823,10535.584
1/6/2016 14:00,2.22,0.6,0,0,0,0,0,0,0,0,13820109,3705636,1411.379,378.438,1587875,594681,1943.543,727.884
1/6/2016 14:15,1.01,5.26,0,0.08,0,1040,0,0,0,0,6256865,32689373,700.769,3661.21,1394025,1367413,1555.831,1526.131
1/6/2016 14:30,0.88,13.43,0,0,0,0,0,0,0,0,5503283,83531792,625.311,9491.3,1167166,2788238,1284.011,3067.369
1/6/2016 14:45,0.89,9.47,0,0,0,0,0,0,0,0,5563721,58897900,621.746,6581.84,1819012,2103202,2034.689,2352.575
1/6/2016 15:00,0.82,0.5,0,0,0,0,0,0,0,0,5115125,3084733,632.357,381.35,1107660,578917,1119.98,585.356
1/6/2016 15:15,1.12,5.51,0,0,0,0,0,0,0,0,6985114,34247868,785.825,3852.885,1454939,1428460,1616.599,1587.178
1/6/2016 15:30,1.35,2.39,0,0,0,0,0,0,0,0,8421511,14875807,951.631,1680.966,1553992,903639,1719.018,999.601
1/6/2016 15:45,0.95,14.03,0,0.06,0,1669,0,0,0,0,5885527,87253891,657.708,9750.622,1764706,2889380,1973.944,3231.969
1/6/2016 16:00,0.77,0.43,0,0,0,0,0,0,0,0,4798407,2694543,538.621,302.462,1007329,538182,1121.747,599.312
1/6/2016 16:15,0.85,6.13,0,0.09,0,1367,0,0,0,0,5313421,38107655,596.431,4277.584,1316644,1518189,1466.196,1690.634
1/6/2016 16:30,1.02,9.29,0,0,0,0,0,0,0,0,6324329,57783035,717.811,6558.374,1632272,2104245,1797.656,2317.45
1/6/2016 16:45,0.95,9.19,0,0,0,0,0,0,0,0,5885593,57176888,659.186,6403.811,1740543,2033485,1942.57,2269.514
1/6/2016 17:00,0.89,0.46,0,0,0,0,0,0,0,0,5546742,2886710,561.608,292.279,959886,496341,1185.044,612.767
1/6/2016 17:15,1.25,53.25,0,0.4,0,38183,0,0,0,0,7789615,331219055,886.069,37676.167,5167424,9622398,5678.488,10574.063
1/6/2016 17:30,1.16,38.61,0,0.14,0,10077,0,0,1,0,7236788,240171570,804.188,26689.065,4492524,6946806,5053.458,7814.18
1/6/2016 17:45,0.85,7.98,0,0,0,0,0,0,0,0,5295076,49653725,597.682,5604.664,1336786,1836199,1480.383,2033.443
1/6/2016 18:00,0.72,0.29,0,0,0,0,0,0,0,0,4492877,1778374,557.117,220.518,950514,471044,958.179,474.843
1/6/2016 18:15,0.82,11.1,0,0.13,0,2961,0,0,0,0,5082170,69065369,569.838,7743.954,1359905,2253633,1516.059,2512.411
1/6/2016 18:30,0.81,10.72,0,0,0,0,0,0,0,0,5014911,66683350,561.043,7460.2,1458898,2265533,1630.054,2531.322
1/6/2016 18:45,0.89,16.96,0,0.17,0,5447,0,0,0,0,5523098,105465904,619.277,11825.364,2073707,3263120,2311.825,3637.815
1/6/2016 19:00,0.72,0.44,0,0,0,0,0,0,0,0,4484033,2709542,463.537,280.099,810231,452807,979.723,547.53
1/6/2016 19:15,1.19,42.45,0,0.01,0,626,0,0,0,0,7388733,264060547,824.767,29475.76,3901419,7489882,4368.89,8387.326
1/6/2016 19:30,0.93,28.78,0,0.01,0,517,0,0,0,0,5794338,179010986,651.139,20116.361,2484611,5477263,2763.75,6092.617
1/6/2016 19:45,1,34.85,0,0.04,0,2310,0,0,0,0,6206179,216754410,699.747,24439.06,3394092,6132499,3762.852,6798.779
1/6/2016 20:00,0.82,0.31,0,0,0,0,0,0,0,0,5107462,1925868,570.12,214.975,916007,431796,1025.764,483.534
1/6/2016 20:15,0.88,13.84,0,0.02,0,633,0,0,0,0,5465024,86057640,675.614,10638.876,2177989,2968836,2202.213,3001.856
1/6/2016 20:30,0.84,9.38,0,0,0,23,0,0,0,0,5218978,58315842,589.745,6589.69,1777010,1968178,1965.719,2177.188
1/6/2016 20:45,0.81,9.06,0,0.01,0,224,0,0,0,0,5051276,56329067,563.217,6280.691,1568092,1889216,1757.951,2117.955
1/6/2016 21:00,0.71,0.32,0,0,0,0,0,0,0,0,4410010,2018427,491.716,225.055,837635,423319,939.053,474.573
1/6/2016 21:15,0.92,7.58,0,0,0,0,0,0,0,0,5707568,47117710,651.376,5377.309,1641629,1748929,1798.06,1915.585
1/6/2016 21:30,0.76,46.95,0,0.01,0,837,0,0,1,0,4705923,292019928,534.71,33180.764,1027214,8603151,1130.048,9464.412
1/6/2016 21:45,0.93,12.29,0,0.02,0,446,0,0,0,0,5789668,76460052,648.443,8563.526,1648962,2509286,1840.359,2800.542
1/6/2016 22:00,0.73,0.31,0,0,0,0,0,0,0,0,4546519,1952021,506.369,217.406,856035,445568,960.758,500.076
1/6/2016 22:15,0.88,2.26,0,0,0,0,0,0,0,0,5450208,14026277,564.778,1453.473,969540,745951,1169.53,899.82
1/6/2016 22:30,0.85,8.92,0,0,0,0,0,0,0,0,5264636,55480984,590.955,6227.74,1155962,1926488,1287.263,2145.31
1/6/2016 22:45,0.77,12.43,0,0,0,0,0,0,0,0,4759998,77319008,530.145,8611.405,1444412,2496535,1621.113,2801.947
1/6/2016 23:00,0.74,0.34,0,0,0,0,0,0,0,0,4623925,2106477,518.458,236.189,820447,443196,914.657,494.087
1/6/2016 23:15,1.39,51.5,0,1.04,0,98933,0,0,0,0,8648197,320314026,983.732,36435.722,4302993,9376108,4728.564,10303.415
1/6/2016 23:30,1.29,34.8,0,0.03,0,1762,0,0,0,0,8022505,216430588,898.521,24240.226,4774041,6229673,5328.171,6952.76
1/6/2016 23:45,0.95,10.68,0,0.02,0,374,0,0,0,0,5894560,66449356,657.98,7417.409,1412719,2159415,1581.992,2418.158
1/7/2016 0:00,1.12,0.3,0,0,0,0,0,0,0,0,6950871,1863577,858.433,230.152,1175296,482118,1189.571,487.974
1/7/2016 0:15,1.38,10.29,0,0.05,0,1091,0,0,0,0,8566994,64003067,965.929,7216.346,1684593,2082843,1867.62,2309.139
1/7/2016 0:30,1.19,22.16,0,0.89,0,37139,0,0,0,0,7430366,137865814,833.13,15458.205,2680824,4144240,2988.656,4620.111
1/7/2016 0:45,0.87,16.53,0,0.08,0,2572,0,0,0,0,5394056,102820396,609.528,11618.705,1751733,3223001,1937.758,3565.267
1/7/2016 1:00,0.94,0.33,0,0,0,0,0,0,0,0,5865335,2065873,660.583,232.669,1002852,482253,1113.043,535.242
1/7/2016 1:15,1.26,35.71,0,0.42,0,27313,0,0,0,0,7818848,222140656,873.756,24824.218,3574535,6467187,3998.361,7233.99
1/7/2016 1:30,1.48,36.18,0,0.01,0,936,0,0,0,0,9229312,225031586,1041.759,25400.441,3828321,6640469,4239.558,7353.786
1/7/2016 1:45,1.38,41.62,0,0.17,0,12673,0,0,0,0,8588530,258893860,970.504,29255.004,2916083,7432452,3225.756,8221.739
1/7/2016 2:00,1.11,0.39,0,0,0,0,0,0,0,0,6878180,2429443,770.356,272.098,1117509,484071,1247.22,540.258
1/7/2016 2:15,1.49,4.19,0,0,0,12,0,0,0,0,9288147,26082218,1043.756,2930.989,1585080,1121352,1763.159,1247.333
1/7/2016 2:30,1.4,11.42,0,0.03,0,677,0,0,0,0,8693009,71053871,985.57,8055.732,1385956,2407269,1528.066,2654.1
1/7/2016 2:45,1.16,7.33,0,0,0,0,0,0,0,0,7197612,45599552,801.634,5078.65,1719421,1662948,1929.765,1866.384
1/7/2016 3:00,1.02,0.43,0,0,0,0,0,0,0,0,6349603,2705450,720.68,307.069,1116075,538604,1229.157,593.176
1/7/2016 3:15,1.07,3.56,0,0,0,26,0,0,0,0,6670565,22172440,749.605,2491.628,1229833,1048468,1368.001,1166.26
1/7/2016 3:30,1.15,20.92,0,0,0,52,0,0,0,0,7151736,130139191,801.888,14591.858,1705287,4043462,1901.1,4507.761
1/7/2016 3:45,1.17,14.63,0,0,0,0,0,0,0,0,7259940,90970840,824.003,10325.191,1813519,2914050,1997.268,3209.306
1/7/2016 4:00,5.34,2.25,0,0,0,0,0,0,0,0,33214493,14022267,3707.568,1565.236,2776454,1969662,3109.131,2205.668
1/7/2016 4:15,1.05,8.41,0,0.23,0,3803,0,0,0,0,6534816,52297916,666.551,5334.387,1322179,1679789,1620.317,2058.565
1/7/2016 4:30,1.05,18.34,0,0,0,0,0,0,0,0,6532934,114103172,736.588,12865.134,1427897,3493206,1583.034,3872.734
1/7/2016 4:45,1.32,14.62,0,0.13,0,3833,0,0,0,0,8225499,90963715,918.171,10153.824,2695683,2935618,3018.682,3287.366
1/7/2016 5:00,0.73,0.38,0,0,0,0,0,0,1,0,4530214,2335683,510.215,263.056,919207,506004,1020.208,561.603
1/7/2016 5:15,1.31,57.41,0,1.67,0,192768,0,0,0,0,8154207,357077179,1022.334,44768.551,5181752,11370152,5166.253,11336.144
1/7/2016 5:30,1.13,55.01,0,0.02,0,1544,0,0,0,0,7057223,342176392,785.116,38067.122,3706047,9655691,4164.098,10849.091
1/7/2016 5:45,0.98,12.49,0,0.41,0,10884,0,0,0,0,6075161,77711983,676.621,8655.172,2220422,2612957,2492.056,2932.612
1/7/2016 6:00,0.79,0.5,0,0,0,0,0,0,0,0,4933869,3108304,557.527,351.238,968527,574397,1071.379,635.395
1/7/2016 6:15,1.1,5.91,0,0.01,0,85,0,0,0,0,6868621,36784393,773.578,4142.842,1507556,1563224,1673.203,1734.988
1/7/2016 6:30,1.06,21.99,0,0,0,85,0,0,0,0,6605444,136787231,739.81,15320.17,1802534,4275687,2011.757,4771.972
1/7/2016 6:45,1.25,8.24,0,0,0,0,0,0,0,0,7756967,51229973,876.537,5788.987,2045956,1990695,2263.226,2202.096
1/7/2016 7:00,0.85,0.54,0,0,0,0,0,0,0,0,5269907,3381551,594.841,381.693,1011234,600838,1119.86,665.38
1/7/2016 7:15,1.22,36.71,0,0,0,41,0,0,0,0,7580902,228323853,848.113,25543.731,3142701,6677973,3511.398,7461.422
1/7/2016 7:30,1.05,19.49,0,0,0,31,0,0,0,0,6549527,121209877,736.822,13636.11,1761420,3806792,1957.133,4229.769
1/7/2016 7:45,1.03,56.93,0,0.49,0,50250,0,0,0,0,6407184,354119049,716.003,39572.804,3192307,10182044,3570.813,11389.311
1/7/2016 8:00,0.99,0.68,0,0,0,0,0,0,0,0,6168582,4243027,698.592,480.523,1287077,788136,1420.615,869.907
1/7/2016 8:15,0.84,4.16,0,0.02,0,291,0,0,0,0,5223506,25904312,586.339,2907.759,1268855,1346289,1412.979,1499.208
1/7/2016 8:30,0.95,8.15,0,0,0,0,0,0,0,0,5912687,50693554,670.351,5747.382,1454769,2132316,1603.935,2350.955
1/7/2016 8:45,0.95,14.64,0,0,0,0,0,0,0,0,5882952,91075966,654.478,10132.201,1916173,3046404,2153.003,3422.926
1/7/2016 9:00,0.87,0.45,0,0,0,0,0,0,0,0,5390621,2786125,617.9,319.36,1013592,587744,1105.335,640.942
1/7/2016 9:15,0.84,5.59,0,0,0,0,0,0,0,0,5194374,34789322,523.982,3509.373,1122572,1222976,1391.043,1515.46
1/7/2016 9:30,0.97,17.76,0,0,0,106,0,0,0,0,6039524,110472511,680.201,12441.967,2313276,3516184,2567.454,3902.535
1/7/2016 9:45,0.9,14.14,0,0.03,0,806,0,0,0,0,5573320,87962448,624.909,9862.79,1883762,2911830,2100.069,3246.187
1/7/2016 10:00,0.99,0.5,0,0,0,0,0,0,0,0,6130899,3108027,689.726,349.653,1059611,705442,1177.346,783.824
1/7/2016 10:15,1.52,3.66,0,0,0,0,0,0,0,0,9474986,22738283,1152.395,2765.544,1650047,1514883,1695.834,1556.92
1/7/2016 10:30,1.44,12.35,0,0,0,0,0,0,0,0,8928759,76845497,1018.995,8769.993,1769259,3030176,1937.852,3318.922
1/7/2016 10:45,1.17,15.08,0,0,0,143,0,0,0,0,7276224,93812691,812.209,10471.841,1928279,3290223,2159.327,3684.46
1/7/2016 11:00,1.15,0.62,0,0,0,0,0,0,0,0,7138827,3846224,801.333,431.739,1228889,851571,1368.473,948.297
1/7/2016 11:15,1.4,45.28,0,1.06,0,89274,0,0,0,0,8727446,281664734,993.838,32074.572,4385294,8364147,4813.714,9181.281
1/7/2016 11:30,1.38,34.52,0,0.17,0,11120,0,0,0,0,8605774,214689972,960.62,23964.768,4605709,6409984,5157.569,7178.034
1/7/2016 11:45,0.86,11.15,0,0.16,0,3995,0,0,0,0,5359950,69375618,605.004,7830.773,1136019,2537401,1258.05,2809.968
1/7/2016 12:00,0.85,0.37,0,0,0,0,0,0,0,0,5308222,2293817,601.156,259.775,968350,635982,1068.819,701.967
1/7/2016 12:15,1.03,4.71,0,0.1,0,1313,0,0,0,0,6376265,29300243,644.8,2962.987,1156799,1337627,1429.912,1653.433
1/7/2016 12:30,1.02,6.25,0,0,0,0,0,0,0,0,6354108,38901264,714.837,4376.392,1788731,1645097,1987.479,1827.885
1/7/2016 12:45,0.89,13.8,0,0.06,0,1648,0,0,0,0,5544036,85847672,618.853,9582.747,1481345,2918046,1658.841,3267.689
1/7/2016 13:00,0.92,0.43,0,0,0,0,0,0,0,0,5693845,2658199,645.54,301.373,1039592,677664,1146.187,747.149
1/7/2016 13:15,1.32,41.98,0,0,0,329,0,0,0,0,8214876,261136444,1008.376,32054.499,3042278,8417806,3098.043,8572.104
1/7/2016 13:30,1.18,9.56,0,0.01,0,260,0,0,0,0,7321606,59474068,823.681,6690.832,2706788,2337643,3007.542,2597.381
1/7/2016 13:45,1.27,36.49,0,0.01,0,534,0,0,0,0,7903320,226981094,885.172,25421.883,3133886,6834205,3497.641,7627.461
1/7/2016 14:00,1.03,0.51,0,0,0,0,0,0,0,0,6386976,3166295,724.922,359.374,1176018,816054,1295.174,898.738
1/7/2016 14:15,1.08,3.95,0,0,0,67,0,0,0,0,6743610,24585365,756.127,2756.634,1377663,1426792,1535.856,1590.627
1/7/2016 14:30,1.24,2.62,0,0,0,0,0,0,0,0,7682407,16305775,870.033,1846.629,2960636,1228109,3267.81,1355.529
1/7/2016 14:45,1.04,14.96,0,0.19,0,6175,0,0,0,0,6483479,93073792,730.202,10482.435,1567481,3198114,1739.713,3549.516
1/7/2016 15:00,1.12,0.45,0,0,0,0,0,0,0,0,6965376,2775272,785.346,312.912,2678471,779189,2969.48,863.846
1/7/2016 15:15,1.43,4.81,0,0.11,0,1683,0,0,0,0,8918774,29887424,996.673,3339.92,5526473,1576136,6181.737,1763.016
1/7/2016 15:30,1.34,10.62,0,0,0,0,0,0,0,0,8316226,66062737,942.852,7489.862,5074878,2595307,5595.235,2861.419
1/7/2016 15:45,1.41,15.28,0,0.18,0,5925,0,0,0,0,8760838,95044594,985.594,10692.517,5440596,3294769,6045.106,3660.854
1/7/2016 16:00,1.34,0.35,0,0,0,0,0,0,0,0,8320036,2203084,926.644,245.369,5481501,703679,6152.078,789.763
1/7/2016 16:15,1.34,3.81,0,0.05,0,583,0,0,0,0,8351879,23668671,855.024,2423.08,5130483,1136644,6264.326,1387.844
1/7/2016 16:30,1.31,3.16,0,0,0,0,0,0,0,0,8126454,19678768,914.226,2213.861,5720676,1090190,6356.307,1211.322
1/7/2016 16:45,1.37,16.01,0,0.22,0,7315,0,0,0,0,8523861,99568398,953.607,11139.214,6351183,3273926,7096.294,3658.018
1/7/2016 17:00,1.32,0.38,0,0,0,0,0,0,0,0,8217243,2358767,924.44,265.361,5931907,652435,6591.008,724.928
1/7/2016 17:15,1.5,50.98,0,0.33,0,33585,0,0,0,0,9322334,317113586,1145.482,38965.33,7189564,10104883,7313.9,10279.637
1/7/2016 17:30,1.37,26.59,0,0.02,0,833,0,0,0,0,8501040,165378738,956.367,18605.109,5329288,5058232,5921.431,5620.258
1/7/2016 17:45,1,12.55,0,0.06,0,1575,0,0,0,0,6212968,78048996,702.842,8829.293,2190550,2695980,2420.497,2978.983
1/7/2016 18:00,0.79,0.29,0,0,0,0,0,0,0,0,4895805,1803255,548.942,202.19,890401,521951,992.643,581.885
1/7/2016 18:15,0.96,8.13,0,0.14,0,2519,0,0,0,0,5953556,50590511,609.495,5179.204,1182275,1753722,1443.559,2141.297
1/7/2016 18:30,1.04,14.28,0,0,0,0,0,0,0,0,6490047,88803078,729.319,9979.246,1776882,2932430,1976.509,3261.88
1/7/2016 18:45,0.95,15.35,0,0.47,0,14597,0,0,0,0,5931682,95460358,666.573,10727.357,1563243,3108372,1738.869,3457.588
1/7/2016 19:00,0.8,0.36,0,0,0,0,0,0,0,0,4951460,2270197,551.469,252.843,944506,492970,1060.052,553.277
1/7/2016 19:15,1.05,41.92,0,0.09,0,7078,0,0,0,0,6543991,260731964,809.001,32232.991,3044545,8145761,3078.407,8236.361
1/7/2016 19:30,1.07,22.7,0,0.04,0,1589,0,0,1,0,6681180,141184570,758.314,16024.448,3758254,4288424,4139.046,4722.934
1/7/2016 19:45,1.04,25.51,0,0.06,0,2992,0,0,0,0,6462140,158675598,722.952,17751.833,3430871,4744306,3833.375,5300.9
1/7/2016 20:00,0.81,1.2,0,0,0,0,0,0,0,0,5040792,7473923,572.76,849.225,1008940,574796,1109.945,632.339
1/7/2016 20:15,0.79,6.06,0,0.13,0,1846,0,0,0,0,4916272,37717361,551.852,4233.774,1222480,1389783,1361.336,1547.643
1/7/2016 20:30,0.82,4.04,0,0.01,0,59,0,0,1,0,5110877,25145868,516.199,2539.733,1431962,972827,1772.23,1203.994
1/7/2016 20:45,0.76,13.86,0,0.11,0,3089,0,0,0,0,4727455,86205711,533.612,9730.47,1404933,2734332,1555.85,3028.053
1/7/2016 21:00,0.78,0.37,0,0,0,0,0,0,0,0,4833662,2330132,537.745,259.227,944925,457756,1061.714,514.333
1/7/2016 21:15,0.94,3.9,0,0,0,0,0,0,0,0,5856392,24283415,665.433,2759.203,1591512,1134918,1750.838,1248.535
1/7/2016 21:30,0.89,10.16,0,0,0,0,0,0,0,0,5533401,63225170,620.433,7089.122,1819890,2224006,2028.863,2479.382
1/7/2016 21:45,0.81,11.53,0,0,0,0,0,0,0,0,5009064,71686760,563.52,8064.76,1492929,2392905,1658.81,2658.783
1/7/2016 22:00,0.74,0.45,0,0,0,0,0,0,0,0,4577387,2772538,514.956,311.91,894277,511100,993.641,567.889
1/7/2016 22:15,0.83,3.08,0,0,0,0,0,0,0,0,5133593,19188505,579.454,2165.903,1112249,1127062,1231.726,1248.131
1/7/2016 22:30,0.88,2.28,0,0,0,0,0,0,0,0,5493899,14178952,678.497,1751.101,1989369,895833,2013.531,906.714
1/7/2016 22:45,0.9,12.02,0,0.03,0,682,0,0,0,0,5575332,74769470,630.709,8458.296,1993476,2514981,2202.736,2778.985
1/7/2016 23:00,0.71,0.43,0,0,0,0,0,0,0,0,4402547,2699968,490.884,301.046,861562,454257,965.877,509.257
1/7/2016 23:15,1.32,70.86,0,0.95,0,117597,0,0,0,0,8223470,440763092,917.945,49200.181,5647368,12304960,6324.041,13779.351
1/7/2016 23:30,1.48,41.15,0,0.02,0,1470,0,0,0,0,9219289,255926392,949.587,26360.418,5989757,6724347,7269.123,8160.615
1/7/2016 23:45,0.96,10.04,0,0,0,0,0,0,0,0,5989962,62431335,669.378,6976.702,1951477,2112434,2182.86,2362.902
1/8/2016 0:00,0.85,0.33,0,0,0,0,0,0,0,0,5316699,2042326,601.452,231.038,964653,433078,1065.915,478.539
1/8/2016 0:15,1.44,8.37,0,0.17,0,3071,0,0,0,0,8933647,52038284,1007.269,5867.316,2046793,1816633,2269.172,2014.005
1/8/2016 0:30,1.2,36.67,0,0.52,0,34499,0,0,0,0,7443638,228094177,834.618,25575.059,2908022,6590311,3241.942,7347.058
1/8/2016 0:45,0.94,21.39,0,1.25,0,51365,0,0,0,0,5834749,133073563,658.597,15020.679,1856309,4046485,2055.713,4481.157
1/8/2016 1:00,1.04,0.37,0,0,0,0,0,0,0,0,6494834,2319787,726.61,259.526,1069807,486906,1195.315,544.029
1/8/2016 1:15,1.17,62.16,0,0.06,0,6666,0,0,1,0,7276553,386620331,816.793,43398.132,2855996,10781167,3180.396,12005.754
1/8/2016 1:30,1.02,24.88,0,0,0,0,0,0,1,0,6363386,154770020,723.835,17605.089,2193214,4732823,2410.125,5200.904
1/8/2016 1:45,1.18,30.78,0,0.16,0,9150,0,0,0,0,7354616,191461746,823.717,21443.715,3830012,5583561,4274.567,6231.653
1/8/2016 2:00,0.82,0.33,0,0,0,0,0,0,0,0,5108768,2048562,574.736,230.463,914923,436386,1016.581,484.873
1/8/2016 2:15,1.01,3.44,0,0.01,0,94,0,0,0,0,6253970,21393166,696.536,2382.664,1253688,1008181,1407.057,1131.516
1/8/2016 2:30,1.19,29.58,0,0.01,0,284,0,0,0,0,7408131,184016495,842.675,20931.875,2037049,5597729,2238.515,6151.351
1/8/2016 2:45,1.14,16.22,0,0.21,0,6724,0,0,0,0,7074022,100906761,792.29,11301.557,1722157,3145455,1922.05,3510.552
1/8/2016 3:00,1.13,0.39,0,0,0,0,0,0,0,0,7038641,2437056,787.448,272.646,1247257,489180,1393.583,546.57
1/8/2016 3:15,1.13,1.81,0,0,0,0,0,0,0,0,6999622,11235876,797.082,1279.485,1485867,751485,1631.029,824.901
1/8/2016 3:30,1.09,2.62,0,0,0,36,0,0,0,0,6796522,16320705,760.361,1825.879,1820365,847705,2033.927,947.156
1/8/2016 3:45,1.03,10.87,0,0.02,0,466,0,0,0,0,6405193,67608864,726.189,7665.155,2104496,2351206,2320.282,2592.289
1/8/2016 4:00,4.5,1.6,0,0,0,0,0,0,0,0,28001818,9930863,3136.204,1112.257,2605853,2383191,2908.318,2659.811
1/8/2016 4:15,0.98,3.35,0,0,0,0,0,0,1,0,6112414,20819044,682.298,2323.926,1460255,996555,1635.224,1115.963
1/8/2016 4:30,1.07,14.85,0,0,0,0,0,0,0,0,6645191,92369438,819.02,11384.533,2329852,3188630,2362.933,3233.905
1/8/2016 4:45,1.16,13.05,0,0.29,0,7814,0,0,0,0,7199802,81150452,817.178,9210.576,2483716,2686579,2735.37,2958.787
1/8/2016 5:00,0.96,1.17,0,0,0,0,0,0,0,0,5960875,7282822,671.344,820.228,1373363,688548,1524.265,764.204
1/8/2016 5:15,1.61,62.46,0,0.95,0,107265,0,0,0,0,10016421,388492218,1136.864,44093.87,6933938,11176063,7636.496,12308.439
1/8/2016 5:30,1.48,39.48,0,0.03,0,1745,0,0,0,0,9221387,245561615,947.497,25231.456,4491295,6489261,5463.862,7894.478
1/8/2016 5:45,1.17,6.72,0,0,0,0,0,0,0,0,7301293,41779427,797.666,4564.402,2299493,1576109,2630.999,1803.328
1/8/2016 6:00,0.96,0.33,0,0,0,0,0,0,0,0,5995581,2038687,676.002,229.862,1363823,454413,1511.999,503.784
1/8/2016 6:15,0.9,2.69,0,0.35,0,3167,0,0,0,0,5587937,16742643,634.929,1902.383,1481126,903274,1629.401,993.701
1/8/2016 6:30,0.75,9.59,0,0,0,0,0,0,0,0,4684418,59630756,571.499,7274.952,1266997,2234356,1298.153,2289.299
1/8/2016 6:45,0.92,18.87,0,0.79,0,28970,0,0,0,0,5731837,117364418,649.131,13291.52,1995851,3627176,2202.926,4003.506
