"Date/Time","Interface - In Utilization (%)","Interface - Out Utilization (%)","Interface Discards - In (%)","Interface Discards - Out (%)","Interface Discards - In (pkt)","Interface Discards - Out (pkt)","Interface Errors - In (%)","Interface Errors - Out (%)","Interface Errors - In (pkt)","Interface Errors - Out (pkt)","Interface - In (bps)","Interface - Out (bps)","Interface - In (MB)","Interface - Out (MB)","Interface - In (pkt)","Interface - Out (pkt)","Interface - In (pkt/sec)","Interface - Out (pkt/sec)",
"01/08/2016 12:00","          0.76","          0.57","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       4756486","       3524337","          539.267","          399.572","      1063537","       619159","         1172.588","          682.645",
"01/08/2016 12:15","          0.80","          5.64","         0.00","         0.21","            0","         3165","         0.00","         0.00","            0","            0","       4975321","      35063198","          558.480","         3935.844","      1293173","      1471921","         1440.059","         1639.110",
"01/08/2016 12:30","          0.69","          8.62","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       4271465","      53620682","          481.074","         6039.029","      1058440","      2018391","         1174.739","         2240.167",
"01/08/2016 12:45","          0.67","          6.21","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       4168876","      38642487","          467.956","         4337.619","      1480995","      1534067","         1649.215","         1708.315",
"01/08/2016 13:00","          0.69","          0.45","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       4269502","       2772933","          479.785","          311.608","       950971","       555130","         1057.810","          617.497",
"01/08/2016 13:15","          0.94","          3.57","         0.00","         0.04","            0","          415","         0.00","         0.00","            0","            0","       5832476","      22216555","          653.966","         2491.031","      2308443","      1090797","         2573.515","         1216.050",
"01/08/2016 13:30","          0.72","         20.85","         0.00","         0.01","            0","          352","         0.00","         0.00","            0","            0","       4466974","     129668106","          552.788","        16046.427","      1818039","      4452727","         1836.403","         4497.704",
"01/08/2016 13:45","          0.93","         16.08","         0.00","         0.18","            0","         5701","         0.00","         0.00","            0","            0","       5774020","     100002281","          645.969","        11187.755","      3542158","      3177133","         3957.719","         3549.869",
"01/08/2016 14:00","          0.65","          0.32","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       4056013","       1983004","          458.836","          224.327","       897152","       497638","          991.328","          549.876",
"01/08/2016 14:15","          1.82","          5.22","         0.00","         0.00","            0","           30","         0.00","         0.00","            0","            0","      11351304","      32486835","         1275.603","         3650.708","      1849295","      1330261","         2057.058","         1479.712",
"01/08/2016 14:30","          1.13","         16.14","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       7037694","     100366646","          781.184","        11140.698","      1627940","      3229370","         1833.266","         3636.678",
"01/08/2016 14:45","          1.23","         19.02","         0.00","         0.54","            0","        20428","         0.00","         0.00","            0","            0","       7645719","     118331673","          871.612","        13489.810","      2171497","      3755138","         2381.027","         4117.476",
"01/08/2016 15:00","          0.90","          0.40","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       5588146","       2514244","          630.063","          283.481","      1050627","       513064","         1164.775","          568.807",
"01/08/2016 15:15","          0.87","          3.38","         0.00","         0.01","            0","           89","         0.00","         0.00","            0","            0","       5426893","      21035484","          612.561","         2374.380","      1279267","      1073298","         1416.686","         1188.591",
"01/08/2016 15:30","          0.69","          9.45","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       4319743","      58808228","          483.811","         6586.522","      1473747","      2068004","         1644.807","         2308.040",
"01/08/2016 15:45","          0.68","         13.04","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       4245538","      81102531","          478.684","         9144.310","      1223233","      2716472","         1356.134","         3011.610",
"01/08/2016 16:00","          0.68","          0.36","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       4255290","       2232555","          478.188","          250.883","       965775","       513662","         1074.277","          571.370",
"01/08/2016 16:15","          0.58","          4.03","         0.00","         0.03","            0","          368","         0.00","         0.00","            0","            0","       3612277","      25050631","          406.381","         2818.196","      1084541","      1260438","         1205.046","         1400.487",
"01/08/2016 16:30","          0.34","          5.97","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2102634","      37129387","          213.680","         3773.274","      1098504","      1419414","         1351.173","         1745.897",
"01/08/2016 16:45","          0.32","         10.32","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2003193","      64193962","          225.109","         7213.796","      1238967","      2301808","         1378.161","         2560.409",
"01/08/2016 17:00","          0.22","          0.41","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1344993","       2542637","          150.639","          284.775","       598752","       590596","          668.250","          659.147",
"01/08/2016 17:15","          0.54","         25.21","         0.00","         0.08","            0","         3831","         0.00","         0.00","            0","            0","       3331589","     156831161","          373.971","        17604.299","      2561800","      4798701","         2852.784","         5343.765",
"01/08/2016 17:30","          0.70","         39.01","         0.00","         0.01","            0","          694","         0.00","         0.00","            0","            0","       4330231","     242655594","          534.784","        29967.966","      4604710","      7955820","         4660.638","         8052.449",
"01/08/2016 17:45","          0.34","         15.09","         0.00","         0.41","            0","        12927","         0.00","         0.00","            0","            0","       2134910","      93859673","          242.045","        10641.340","      1205295","      3111076","         1328.881","         3430.073",
"01/08/2016 18:00","          0.25","          0.27","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1565380","       1699966","          176.497","          191.671","       542448","       451646","          601.384","          500.716",
"01/08/2016 18:15","          0.29","          3.68","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1803400","      22911345","          203.559","         2586.118","       776791","      1041574","          860.234","         1153.460",
"01/08/2016 18:30","          0.33","          9.03","         0.00","         0.02","            0","          334","         0.00","         0.00","            0","            0","       2024212","      56189316","          203.180","         5640.003","      1497603","      1717258","         1865.010","         2138.553",
"01/08/2016 18:45","          0.30","         13.20","         0.00","         0.24","            0","         6320","         0.00","         0.00","            0","            0","       1838724","      82078186","          208.465","         9305.614","      1163291","      2681478","         1282.570","         2956.426",
"01/08/2016 19:00","          0.19","          0.32","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1180051","       1972557","          131.723","          220.187","       493744","       492554","          552.905","          551.572",
"01/08/2016 19:15","          0.60","         37.43","         0.00","         0.00","            0","           91","         0.00","         0.00","            0","            0","       3738358","     232797546","          421.967","        26277.024","      3079085","      6680479","         3409.839","         7398.094",
"01/08/2016 19:30","          0.27","         33.98","         0.00","         0.00","            0","          309","         0.00","         0.00","            0","            0","       1695985","     211343964","          192.070","        23934.704","      1213652","      6232358","         1339.572","         6878.982",
"01/08/2016 19:45","          0.37","         24.31","         0.00","         0.01","            0","          229","         0.00","         0.00","            0","            0","       2313977","     151223892","          258.876","        16918.174","      1914657","      4482813","         2139.281","         5008.729",
"01/08/2016 20:00","          0.20","          0.36","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1224857","       2226512","          137.031","          249.091","       481873","       442004","          538.406","          493.859",
"01/08/2016 20:15","          0.27","          5.61","         0.00","         0.21","            0","         2823","         0.00","         0.00","            0","            0","       1692040","      34920914","          190.566","         3932.968","       718289","      1339184","          797.213","         1486.331",
"01/08/2016 20:30","          0.27","         11.93","         0.00","         0.00","            0","            0","         0.00","         0.00","            1","            0","       1696589","      74225296","          209.529","         9166.824","      1249043","      2665128","         1264.214","         2697.498",
"01/08/2016 20:45","          0.28","         12.43","         0.00","         0.06","            0","         1429","         0.00","         0.00","            0","            0","       1746795","      77306541","          199.790","         8841.936","      1262436","      2499855","         1379.711","         2732.082",
"01/08/2016 21:00","          0.18","          0.33","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1101123","       2042203","          121.949","          226.174","       456449","       449127","          515.179","          506.915",
"01/08/2016 21:15","          0.35","          6.11","         0.00","         0.02","            0","          320","         0.00","         0.00","            0","            0","       2167487","      38005058","          244.384","         4285.070","       846221","      1474144","          938.161","         1634.306",
"01/08/2016 21:30","          0.31","         16.89","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1951419","     105028786","          219.047","        11789.481","      1015119","      3338461","         1130.422","         3717.663",
"01/08/2016 21:45","          0.30","         12.97","         0.00","         0.03","            0","          678","         0.00","         0.00","            0","            0","       1844633","      80689247","          206.599","         9037.195","      1356398","      2645966","         1513.837","         2953.087",
"01/08/2016 22:00","          0.27","          0.34","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1679256","       2107313","          189.966","          238.390","       499675","       495718","          552.127","          547.755",
"01/08/2016 22:15","          0.36","          2.69","         0.00","         0.00","            0","            0","         0.00","         0.00","            1","            0","       2249968","      16734741","          252.559","         1878.475","       618374","       892453","          688.612","          993.823",
"01/08/2016 22:30","          0.28","          8.37","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1725730","      52087509","          175.162","         5286.882","       941376","      1628161","         1159.330","         2005.124",
"01/08/2016 22:45","          0.24","         15.81","         0.00","         0.23","            0","         7197","         0.00","         0.00","            0","            0","       1509791","      98349281","          168.908","        11002.826","      1060302","      3073864","         1184.695","         3434.485",
"01/08/2016 23:00","          0.18","          0.41","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1105823","       2524473","          125.096","          285.581","       458589","       458752","          506.728","          506.908",
"01/08/2016 23:15","          0.41","         27.07","         0.00","         0.89","            0","        45306","         0.00","         0.00","            0","            0","       2570325","     168362244","          290.125","        19003.888","      1991631","      5056547","         2205.572","         5599.720",
"01/08/2016 23:30","          0.43","         78.24","         0.00","         1.14","            0","       158666","         0.00","         0.00","            0","            0","       2654465","     486633545","          299.623","        54928.761","      2511696","     13725072","         2781.502","        15199.415",
"01/08/2016 23:45","          0.28","          7.87","         0.00","         0.02","            0","          427","         0.00","         0.00","            0","            0","       1741401","      48980869","          194.819","         5479.735","      1289057","      1770006","         1440.287","         1977.660",
"01/09/2016 00:00","          0.17","          0.31","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1059124","       1951753","          118.092","          217.621","       402608","       529668","          451.354","          593.798",
"01/09/2016 00:15","          0.43","         11.48","         0.00","         0.33","            0","         8023","         0.00","         0.00","            0","            0","       2644963","      71377861","          300.203","         8101.387","       982276","      2455969","         1081.802","         2704.812",
"01/09/2016 00:30","          0.49","         35.92","         0.00","         0.28","            0","        18263","         0.00","         0.00","            0","            0","       3040029","     223422699","          343.143","        25218.839","      3053140","      6564499","         3381.107","         7269.656",
"01/09/2016 00:45","          0.27","         15.39","         0.00","         0.07","            0","         2178","         0.00","         0.00","            0","            0","       1670156","      95700142","          185.596","        10634.678","       927158","      3081594","         1042.922","         3466.360",
"01/09/2016 01:00","          0.25","          0.30","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1530223","       1847127","          174.063","          210.111","       484935","       556021","          532.896","          611.012",
"01/09/2016 01:15","          0.71","         53.53","         0.00","         0.33","            0","        31806","         0.00","         0.00","            0","            0","       4432739","     332969727","          498.129","        37417.472","      3245787","      9482300","         3610.442","        10547.608",
"01/09/2016 01:30","          0.31","          5.32","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1904333","      33062443","          213.999","         3715.392","      1493062","      1347888","         1660.803","         1499.319",
"01/09/2016 01:45","          0.25","         45.22","         0.00","         0.29","            0","        23323","         0.00","         0.00","            0","            0","       1568914","     281272827","          175.718","        31502.557","       919503","      8063587","         1026.231","         8999.539",
"01/09/2016 02:00","          0.18","          0.30","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1140046","       1895784","          128.825","          214.224","       419949","       498791","          464.545","          551.760",
"01/09/2016 02:15","          0.28","          7.85","         0.00","         0.00","            0","           19","         0.00","         0.00","            0","            0","       1744833","      48808067","          197.384","         5521.413","      1005069","      1786197","         1110.573","         1973.698",
"01/09/2016 02:30","          0.42","         14.22","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       2636015","      88453232","          294.575","         9884.648","      2397585","      2936478","         2681.862","         3284.651",
"01/09/2016 02:45","          0.26","         14.49","         0.00","         0.18","            0","         5382","         0.00","         0.00","            0","            0","       1616624","      90105240","          182.476","        10170.629","       934098","      2995264","         1034.439","         3317.014",
"01/09/2016 03:00","          0.16","          0.33","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","        966808","       2060738","          108.645","          231.575","       389499","       559103","          433.258","          621.917",
"01/09/2016 03:15","          0.32","         10.26","         0.00","         0.23","            0","         5210","         0.00","         0.00","            0","            0","       1997156","      63828514","          224.181","         7164.751","       966805","      2254202","         1076.620","         2510.247",
"01/09/2016 03:30","          0.23","          3.82","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1445143","      23734825","          162.579","         2670.168","       696942","      1150607","          774.380","         1278.452",
"01/09/2016 03:45","          0.27","         14.67","         0.00","         0.01","            0","          446","         0.00","         0.00","            0","            0","       1650146","      91260490","          202.762","        11213.633","      1194190","      3258397","         1214.842","         3314.748",
"01/09/2016 04:00","          4.43","          1.63","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","      27527855","      10156829","         3127.853","         1154.070","      1855311","      1713350","         2041.046","         1884.874",
"01/09/2016 04:15","          0.24","          3.77","         0.00","         0.00","            0","            2","         0.00","         0.00","            1","            0","       1461875","      23442839","          163.182","         2616.807","       588865","      1035878","          659.423","         1159.998",
"01/09/2016 04:30","          0.24","          2.61","         0.00","         0.00","            0","            0","         0.00","         0.00","            0","            0","       1467007","      16222950","          166.505","         1841.305","       652423","       903591","          718.528","          995.144",
"01/09/2016 04:45","          0.28","         12.81","         0.00","         0.01","            0","          241","         0.00","         0.00","            0","            0","       1766352","      79687172","          196.507","         8865.197","      1273079","      2600090","         1430.426","         2921.449",
